Id,SalePrice
1611,152345.98333333334
1612,165601.66666666666
1613,162543.7
1614,123527.66666666667
1615,82841.66666666667
1616,81163.33333333333
1617,86650.0
1618,126327.21666666666
1619,134307.5
1620,166221.66666666666
1621,129366.56666666667
1622,144637.65
1623,274496.63333333336
1624,185539.5
1625,122736.65
1626,166935.0
1627,181463.61666666667
1628,277201.8333333333
1629,175556.33333333334
1630,357675.7833333333
1631,233164.33333333334
1632,254020.36666666667
1633,169641.28333333333
1634,186183.33333333334
1635,177825.83333333334
1636,162568.95
1637,206455.45
1638,209263.33333333334
1639,186210.08333333334
1640,251668.7
1641,194875.83333333334
1642,232327.8
1643,228233.33333333334
1644,224618.33333333334
1645,190098.03333333333
1646,160160.0
1647,164298.33333333334
1648,142835.76666666666
1649,140177.5
1650,124970.83333333333
1651,123776.66666666667
1652,97658.33333333333
1653,101063.33333333333
1654,151507.23333333334
1655,153184.16666666666
1656,149113.33333333334
1657,150041.81666666668
1658,151247.83333333334
1659,132747.41666666666
1660,146505.83333333334
1661,441901.8333333333
1662,384003.55
1663,376542.2166666667
1664,469349.76666666666
1665,322846.65
1666,317313.2
1667,344929.1
1668,330601.38333333336
1669,311432.55
1670,338923.5333333333
1671,262356.25
1672,426242.95
1673,320586.63333333336
1674,255102.33333333334
1675,189613.71666666667
1676,193476.95
1677,221895.93333333332
1678,451101.11666666664
1679,372787.25
1680,332618.13333333336
1681,279022.5
1682,306622.98333333334
1683,190530.2
1684,170411.4
1685,174084.91666666666
1686,168889.56666666668
1687,169100.4
1688,186545.33333333334
1689,185692.25
1690,184447.46666666667
1691,174291.46666666667
1692,277725.4
1693,171650.2
1694,182312.33333333334
1695,172624.83333333334
1696,264193.31666666665
1697,174040.06666666668
1698,343451.86666666664
1699,350858.81666666665
1700,247694.33333333334
1701,262030.21666666667
1702,247314.11666666667
1703,249666.95
1704,278574.4166666667
1705,228617.71666666667
1706,421611.68333333335
1707,225739.3
1708,220402.83333333334
1709,271480.15
1710,221679.76666666666
1711,275019.56666666665
1712,261916.15
1713,255262.63333333333
1714,221339.33333333334
1715,207312.5
1716,177861.01666666666
1717,165312.5
1718,145941.58333333334
1719,208924.5
1720,235606.3
1721,167747.33333333334
1722,138287.5
1723,160316.66666666666
1724,217184.93333333332
1725,225205.83333333334
1726,194479.0
1727,171734.45
1728,185579.75
1729,167394.81666666668
1730,158669.03333333333
1731,131834.16666666666
1732,130525.16666666667
1733,111353.7
1734,130775.98333333334
1735,131806.66666666666
1736,121456.66666666667
1737,337889.1666666667
1738,221866.33333333334
1739,279891.8
1740,219092.9
1741,194384.78333333333
1742,175664.16666666666
1743,175606.05
1744,292668.0
1745,256169.41666666666
1746,261099.71666666667
1747,209297.83333333334
1748,215384.66666666666
1749,159782.8
1750,146102.03333333333
1751,233410.0
1752,115864.71666666666
1753,147029.16666666666
1754,212575.38333333333
1755,165303.56666666668
1756,123199.85
1757,115368.03333333334
1758,153757.23333333334
1759,151301.66666666666
1760,159925.83333333334
1761,148362.28333333333
1762,170729.5
1763,164791.16666666666
1764,125057.5
1765,155538.33333333334
1766,164983.33333333334
1767,179896.66666666666
1768,138767.5
1769,166514.83333333334
1770,138461.25
1771,133060.0
1772,139767.5
1773,142736.13333333333
1774,142658.33333333334
1775,130910.41666666667
1776,123926.66666666667
1777,115465.0
1778,128628.75
1779,119547.38333333333
1780,164944.16666666666
1781,131221.13333333333
1782,102230.81666666667
1783,134331.66666666666
1784,97319.16666666667
1785,114363.75
1786,160076.15
1787,163832.08333333334
1788,58556.55
1789,98579.23333333334
1790,86233.7
1791,173235.0
1792,155310.0
1793,144707.5
1794,144195.0
1795,136832.91666666666
1796,128841.66666666667
1797,117586.86666666667
1798,124639.6
1799,110717.06666666667
1800,127954.71666666666
1801,126217.08333333333
1802,149877.68333333332
1803,148945.0
1804,139377.66666666666
1805,134463.33333333334
1806,116490.83333333333
1807,134698.33333333334
1808,123801.66666666667
1809,124145.41666666667
1810,140552.5
1811,107924.16666666667
1812,121349.58333333333
1813,118702.23333333334
1814,93314.16666666667
1815,60491.46666666667
1816,102920.83333333333
1817,128337.08333333333
1818,128453.33333333333
1819,107682.56666666667
1820,81920.0
1821,120002.08333333333
1822,143355.41666666666
1823,63945.55
1824,132544.16666666666
1825,132641.2
1826,102358.0
1827,108713.68333333333
1828,134908.9
1829,116033.5
1830,137652.91666666666
1831,156916.66666666666
1832,122945.0
1833,132533.33333333334
1834,121175.98333333334
1835,152868.11666666667
1836,127290.15
1837,98952.85
1838,138960.0
1839,84411.66666666667
1840,165735.0
1841,150232.21666666667
1842,96216.61666666667
1843,140497.8
1844,133427.83333333334
1845,144499.5
1846,159950.83333333334
1847,181398.71666666667
1848,63591.55
1849,124852.5
1850,133337.08333333334
1851,141751.66666666666
1852,129015.0
1853,143555.0
1854,163736.0
1855,161400.83333333334
1856,221399.5
1857,182756.51666666666
1858,147501.53333333333
1859,126840.2
1860,158743.0
1861,126840.2
1862,287698.9
1863,281707.23333333334
1864,281707.23333333334
1865,336106.9666666667
1866,325516.9
1867,237638.83333333334
1868,286931.8333333333
1869,198058.75
1870,248148.03333333333
1871,254453.91666666666
1872,170128.06666666668
1873,240632.98333333334
1874,140510.0
1875,202550.2
1876,199034.16666666666
1877,199410.83333333334
1878,212811.65
1879,132739.33333333334
1880,137010.0
1881,230472.06666666668
1882,263541.4166666667
1883,194607.5
1884,222242.9
1885,253811.75
1886,281101.05
1887,196684.33333333334
1888,267193.18333333335
1889,164933.85
1890,134151.41666666666
1891,143704.16666666666
1892,114998.86666666667
1893,139713.33333333334
1894,131920.83333333334
1895,148401.66666666666
1896,115989.71666666666
1897,118800.13333333333
1898,103681.66666666667
1899,144844.7
1900,151825.53333333333
1901,171575.78333333333
1902,151364.9
1903,211603.43333333332
1904,134944.91666666666
1905,202793.16666666666
1906,191377.75
1907,218627.5
1908,113358.33333333333
1909,130878.33333333333
1910,124945.0
1911,194123.33333333334
1912,278652.13333333336
1913,146630.41666666666
1914,66457.21666666666
1915,330276.11666666664
1916,73349.23333333334
1917,254699.35
1918,135227.0
1919,155250.0
1920,153126.06666666668
1921,386581.63333333336
1922,323927.7
1923,196715.0
1924,220957.35
1925,222148.8
1926,368411.0333333333
1927,139301.25
1928,156905.83333333334
1929,112527.06666666667
1930,137824.16666666666
1931,136871.33333333334
1932,128722.68333333333
1933,169116.16666666666
1934,180946.41666666666
1935,175488.28333333333
1936,180514.75
1937,188978.33333333334
1938,185639.7
1939,256293.7
1940,197544.78333333333
1941,175054.25
1942,200456.25
1943,204565.93333333332
1944,317303.51666666666
1945,368420.4666666667
1946,192119.5
1947,317187.2833333333
1948,193983.86666666667
1949,243862.76666666666
1950,181928.33333333334
1951,257949.71666666667
1952,241134.81666666668
1953,167080.0
1954,208958.33333333334
1955,148064.5
1956,267762.0833333333
1957,174969.16666666666
1958,294440.86666666664
1959,142406.66666666666
1960,116833.18333333333
1961,126601.55
1962,94321.66666666667
1963,100879.71666666666
1964,112479.16666666667
1965,151947.5
1966,148724.98333333334
1967,293449.01666666666
1968,383214.45
1969,368115.1666666667
1970,411283.8333333333
1971,419652.55
1972,361298.65
1973,286837.05
1974,318932.0
1975,448939.25
1976,270780.4666666667
1977,373265.13333333336
1978,364823.1
1979,340244.93333333335
1980,196652.11666666667
1981,340057.0
1982,242564.11666666667
1983,230370.4
1984,172399.16666666666
1985,205644.23333333334
1986,211574.0
1987,189049.08333333334
1988,176252.75
1989,194018.83333333334
1990,215398.26666666666
1991,224305.96666666667
1992,209861.66666666666
1993,170387.61666666667
1994,245798.66666666666
1995,181358.33333333334
1996,259542.3
1997,320608.9666666667
1998,345124.3
1999,268828.9166666667
2000,302714.7833333333
2001,265407.0
2002,231879.6
2003,260735.93333333332
2004,262437.55
2005,227943.35
2006,225160.53333333333
2007,242926.33333333334
2008,210484.0
2009,201387.5
2010,193850.85
2011,159316.63333333333
2012,176108.9
2013,177858.0
2014,189285.83333333334
2015,194979.41666666666
2016,201439.16666666666
2017,204536.25
2018,132331.66666666666
2019,126101.93333333333
2020,116452.2
2021,116829.6
2022,174600.61666666667
2023,150640.56666666668
2024,226090.23333333334
2025,435467.7833333333
2026,186578.21666666667
2027,154924.75
2028,154952.7
2029,175952.5
2030,272570.5333333333
2031,250167.2
2032,268954.2833333333
2033,263598.26666666666
2034,163727.36666666667
2035,210995.61666666667
2036,190961.75
2037,189978.41666666666
2038,325048.76666666666
2039,212846.41666666666
2040,410476.38333333336
2041,267344.45
2042,203276.55
2043,176128.33333333334
2044,195609.65
2045,224426.75
2046,144409.83333333334
2047,148747.91666666666
2048,137230.83333333334
2049,135778.33333333334
2050,172911.66666666666
2051,105480.13333333333
2052,133662.31666666668
2053,143147.5
2054,87524.35
2055,156782.5
2056,132892.5
2057,126111.25
2058,192255.1
2059,145217.5
2060,152715.83333333334
2061,158966.66666666666
2062,140229.16666666666
2063,118881.8
2064,140420.0
2065,117730.6
2066,159581.66666666666
2067,137723.33333333334
2068,139411.66666666666
2069,82903.71666666666
2070,109918.4
2071,90363.25
2072,148011.18333333332
2073,132345.55
2074,172327.78333333333
2075,143028.06666666668
2076,114347.2
2077,148493.33333333334
2078,129821.66666666667
2079,130381.66666666667
2080,120938.33333333333
2081,119707.63333333333
2082,129601.66666666667
2083,143370.05
2084,111632.75
2085,130440.41666666667
2086,121918.66666666667
2087,122594.58333333333
2088,108402.06666666667
2089,95461.66666666667
2090,135803.58333333334
2091,127428.21666666666
2092,128194.6
2093,136286.66666666666
2094,121707.91666666667
2095,147859.16666666666
2096,90368.4
2097,94808.33333333333
2098,144776.66666666666
2099,54957.63333333333
2100,115568.41666666667
2101,128468.81666666667
2102,133645.56666666668
2103,110120.56666666667
2104,129741.18333333333
2105,124435.83333333333
2106,79280.55
2107,211018.2
2108,121314.88333333333
2109,118166.93333333333
2110,123387.98333333334
2111,150928.91666666666
2112,135233.9
2113,115911.66666666667
2114,107107.56666666667
2115,145578.06666666668
2116,110490.83333333333
2117,148962.11666666667
2118,117743.4
2119,106720.35
2120,106914.6
2121,107188.61666666667
2122,94596.36666666667
2123,91688.58333333333
2124,177360.06666666668
2125,133813.33333333334
2126,145805.56666666668
2127,145845.83333333334
2128,125568.96666666666
2129,103897.5
2130,139578.93333333332
2131,153712.5
2132,120216.03333333334
2133,115530.5
2134,118299.2
2135,107519.4
2136,82469.83333333333
2137,114742.25
2138,138228.75
2139,152956.66666666666
2140,139213.33333333334
2141,132361.83333333334
2142,141382.5
2143,144567.08333333334
2144,113837.11666666667
2145,137543.33333333334
2146,152483.33333333334
2147,194936.71666666667
2148,126427.26666666666
2149,128593.33333333333
2150,241707.83333333334
2151,122083.25
2152,163445.0
2153,149125.0
2154,103635.83333333333
2155,125161.66666666667
2156,237487.83333333334
2157,214506.45
2158,229567.08333333334
2159,218753.31666666668
2160,167595.75
2161,249899.41666666666
2162,388612.4666666667
2163,343705.95
2164,261258.93333333332
2165,197265.48333333334
2166,144283.33333333334
2167,195639.4
2168,217243.33333333334
2169,191805.66666666666
2170,225119.26666666666
2171,153616.5
2172,142099.16666666666
2173,182298.53333333333
2174,244234.61666666667
2175,289160.5333333333
2176,302427.6
2177,255191.1
2178,229071.71666666667
2179,147783.33333333334
2180,198296.9
2181,195427.18333333332
2182,229770.71666666667
2183,195314.33333333334
2184,135770.15
2185,121940.95
2186,142954.16666666666
2187,154028.33333333334
2188,156642.0
2189,209865.83333333334
2190,89620.83333333333
2191,90630.83333333333
2192,91547.68333333333
2193,96570.0
2194,95728.33333333333
2195,108622.1
2196,106272.41666666667
2197,111151.66666666667
2198,157628.76666666666
2199,149593.33333333334
2200,144498.95
2201,149185.78333333333
2202,206439.01666666666
2203,178966.86666666667
2204,197079.26666666666
2205,139670.61666666667
2206,128383.75
2207,215630.0
2208,223135.83333333334
2209,207498.26666666666
2210,115297.5
2211,112970.83333333333
2212,113708.83333333333
2213,99548.33333333333
2214,141599.46666666667
2215,100895.0
2216,146173.33333333334
2217,61880.15
2218,98326.86666666667
2219,78905.83333333333
2220,81278.51666666666
2221,324017.6666666667
2222,252350.51666666666
2223,246012.7
2224,199476.1
2225,138570.4
2226,163181.66666666666
2227,207200.96666666667
2228,285826.18333333335
2229,253333.2
2230,166722.11666666667
2231,217086.56666666668
2232,186911.75
2233,173547.7
2234,239308.16666666666
2235,205532.38333333333
2236,271582.7
2237,346039.6
2238,194030.0
2239,119123.0
2240,162236.25
2241,144633.63333333333
2242,134752.5
2243,130578.9
2244,97331.66666666667
2245,91770.18333333333
2246,146948.33333333334
2247,98488.33333333333
2248,126140.0
2249,127079.16666666667
2250,131276.66666666666
2251,123574.5
2252,162993.33333333334
2253,165055.25
2254,184771.0
2255,191430.83333333334
2256,177807.0
2257,207016.96666666667
2258,171981.75
2259,179057.33333333334
2260,147792.5
2261,198903.91666666666
2262,204697.33333333334
2263,352636.2166666667
2264,414987.11666666664
2265,181919.1
2266,299223.1
2267,354811.5
2268,375704.5833333333
2269,162502.76666666666
2270,176775.41666666666
2271,237797.78333333333
2272,201871.66666666666
2273,161626.41666666666
2274,176642.33333333334
2275,176994.63333333333
2276,172485.95
2277,196391.66666666666
2278,154264.73333333334
2279,131504.71666666667
2280,119944.43333333333
2281,170514.11666666667
2282,173387.08333333334
2283,91031.66666666667
2284,112656.66666666667
2285,148340.31666666668
2286,127082.76666666666
2287,337859.0833333333
2288,284569.8333333333
2289,385368.25
2290,411785.8
2291,324776.9166666667
2292,395084.18333333335
2293,431879.4666666667
2294,376580.98333333334
2295,424531.4
2296,297481.1
2297,315722.6
2298,338026.35
2299,389058.51666666666
2300,323803.36666666664
2301,287849.06666666665
2302,227606.11666666667
2303,267632.73333333334
2304,247499.65
2305,192895.03333333333
2306,192717.03333333333
2307,195205.55
2308,231590.96666666667
2309,292071.6666666667
2310,244065.28333333333
2311,195102.46666666667
2312,185324.56666666668
2313,175341.36666666667
2314,174613.18333333332
2315,172314.36666666667
2316,196356.1
2317,181510.48333333334
2318,178575.43333333332
2319,177307.46666666667
2320,182935.73333333334
2321,252217.65
2322,170377.55
2323,184016.41666666666
2324,163030.78333333333
2325,223923.1
2326,168166.01666666666
2327,215950.0
2328,217408.33333333334
2329,188884.16666666666
2330,175245.0
2331,358050.9666666667
2332,400349.73333333334
2333,315645.7
2334,264940.0833333333
2335,267936.88333333336
2336,314964.4666666667
2337,194996.51666666666
2338,272004.68333333335
2339,235253.16666666666
2340,368165.56666666665
2341,219929.25
2342,248486.55
2343,224418.76666666666
2344,232743.06666666668
2345,240005.05
2346,222071.93333333332
2347,191434.75
2348,225755.73333333334
2349,180106.68333333332
2350,293112.18333333335
2351,269388.8333333333
2352,246172.51666666666
2353,234209.31666666668
2354,132348.75
2355,151284.75
2356,150303.33333333334
2357,194769.5
2358,201266.66666666666
2359,142665.78333333333
2360,126203.38333333333
2361,137492.66666666666
2362,278459.48333333334
2363,143278.33333333334
2364,147697.5
2365,219241.13333333333
2366,212354.65
2367,262768.26666666666
2368,203901.05
2369,239158.8
2370,176295.0
2371,174372.33333333334
2372,177312.25
2373,257607.2
2374,304155.65
2375,243058.23333333334
2376,253084.2
2377,323462.5833333333
2378,152342.5
2379,216229.83333333334
2380,146217.21666666667
2381,157952.55
2382,188576.96666666667
2383,210492.61666666667
2384,245999.5
2385,155685.0
2386,133429.16666666666
2387,138412.5
2388,99748.91666666667
2389,128254.01666666666
2390,144330.83333333334
2391,133383.21666666667
2392,118264.01666666666
2393,168763.33333333334
2394,146672.5
2395,181298.1
2396,151772.5
2397,179703.33333333334
2398,127927.5
2399,61187.03333333333
2400,60054.53333333333
2401,118269.71666666666
2402,135352.91666666666
2403,132371.66666666666
2404,145545.83333333334
2405,160889.16666666666
2406,132258.33333333334
2407,127181.66666666667
2408,143364.58333333334
2409,140450.0
2410,160433.33333333334
2411,125332.5
2412,151451.66666666666
2413,139741.25
2414,132578.88333333333
2415,135387.5
2416,121326.66666666667
2417,123919.15
2418,126555.0
2419,131326.81666666668
2420,122923.46666666666
2421,140385.76666666666
2422,123649.43333333333
2423,119009.16666666667
2424,158916.66666666666
2425,195337.83333333334
2426,122197.68333333333
2427,139095.16666666666
2428,163842.25
2429,118619.16666666667
2430,127193.31666666667
2431,123629.03333333334
2432,138139.16666666666
2433,142745.83333333334
2434,136540.83333333334
2435,148896.66666666666
2436,106028.18333333333
2437,117115.26666666666
2438,124082.38333333333
2439,117896.9
2440,122443.46666666666
2441,95174.05
2442,99573.4
2443,114461.66666666667
2444,127521.83333333333
2445,90103.76666666666
2446,124432.08333333333
2447,205945.0
2448,143218.9
2449,107468.33333333333
2450,140289.16666666666
2451,127776.73333333334
2452,198980.88333333333
2453,101296.1
2454,134620.0
2455,105464.95
2456,127241.7
2457,119740.0
2458,106863.33333333333
2459,112745.0
2460,145126.56666666668
2461,116303.33333333333
2462,130595.56666666667
2463,113992.5
2464,144150.83333333334
2465,128101.25
2466,116658.33333333333
2467,142943.28333333333
2468,91242.88333333333
2469,95938.01666666666
2470,182201.48333333334
2471,178390.51666666666
2472,165935.0
2473,113466.33333333333
2474,112286.66666666667
2475,214751.66666666666
2476,104644.23333333334
2477,129733.33333333333
2478,165195.0
2479,127494.3
2480,148098.91666666666
2481,134542.5
2482,132110.16666666666
2483,119534.85
2484,129925.13333333333
2485,125931.1
2486,154956.25
2487,192478.15
2488,139869.58333333334
2489,146946.66666666666
2490,153243.33333333334
2491,89011.45
2492,183465.0
2493,139647.55
2494,157335.0
2495,107469.88333333333
2496,243243.63333333333
2497,147795.56666666668
2498,115019.41666666667
2499,93464.16666666667
2500,130479.01666666666
2501,129432.8
2502,141629.16666666666
2503,107305.78333333334
2504,206057.08333333334
2505,212940.7
2506,256127.56666666668
2507,338930.2
2508,253932.53333333333
2509,219702.8
2510,233809.1
2511,183733.83333333334
2512,216172.61666666667
2513,222657.76666666666
2514,247198.4
2515,149985.0
2516,158570.55
2517,133414.16666666666
2518,144012.91666666666
2519,230977.66666666666
2520,206327.5
2521,191104.0
2522,218751.66666666666
2523,130149.6
2524,140031.93333333332
2525,145345.0
2526,143160.61666666667
2527,129880.55
2528,126716.66666666667
2529,135555.16666666666
2530,122137.76666666666
2531,231957.25
2532,236249.63333333333
2533,195882.08333333334
2534,246347.33333333334
2535,297447.93333333335
2536,233668.5
2537,229959.88333333333
2538,183492.71666666667
2539,185732.33333333334
2540,175500.55
2541,180989.08333333334
2542,171436.75
2543,128063.88333333333
2544,132218.9
2545,137140.0
2546,141898.33333333334
2547,141527.0
2548,150006.16666666666
2549,148790.83333333334
2550,365700.4666666667
2551,146757.76666666666
2552,126328.38333333333
2553,91015.83333333333
2554,106885.03333333334
2555,107536.66666666667
2556,103652.75
2557,121685.0
2558,154764.31666666668
2559,167791.66666666666
2560,147216.91666666666
2561,130436.66666666667
2562,162178.03333333333
2563,165324.28333333333
2564,176791.45
2565,148051.56666666668
2566,183767.05
2567,148416.28333333333
2568,196218.33333333334
2569,189936.23333333334
2570,115849.16666666667
2571,201537.98333333334
2572,190785.2
2573,229822.21666666667
2574,297396.55
2575,126313.33333333333
2576,133199.73333333334
2577,154089.5
2578,99311.66666666667
2579,82755.55
2580,123438.33333333333
2581,133427.35
2582,110050.83333333333
2583,283458.4166666667
2584,156836.41666666666
2585,183972.25
2586,193384.95
2587,182500.0
2588,141838.05
2589,146354.16666666666
2590,214730.41666666666
2591,202296.36666666667
2592,231470.73333333334
2593,264951.93333333335
2594,175459.5
2595,210889.61666666667
2596,330749.95
2597,190365.83333333334
2598,278548.25
2599,320399.15
2600,149954.53333333333
2601,143739.58333333334
2602,86906.66666666667
2603,93046.66666666667
2604,82616.66666666667
2605,84490.0
2606,144092.83333333334
2607,173670.61666666667
2608,181068.33333333334
2609,155250.83333333334
2610,108214.71666666666
2611,136169.16666666666
2612,154317.28333333333
2613,127539.58333333333
2614,128362.5
2615,148354.16666666666
2616,136024.16666666666
2617,154149.16666666666
2618,178892.15
2619,207763.71666666667
2620,188125.0
2621,182444.75
2622,188218.75
2623,250163.68333333332
2624,285239.75
2625,329384.45
2626,166429.4
2627,182253.33333333334
2628,426598.1666666667
2629,428779.75
2630,349557.63333333336
2631,448440.5
2632,405965.15
2633,317831.95
2634,368529.85
2635,150330.0
2636,191138.33333333334
2637,162564.83333333334
2638,252732.95
2639,188615.83333333334
2640,150810.0
2641,121233.05
2642,165335.0
2643,104519.51666666666
2644,132301.66666666666
2645,96168.33333333333
2646,95841.66666666667
2647,94085.0
2648,135260.83333333334
2649,144660.56666666668
2650,148989.5
2651,151770.0
2652,419244.1666666667
2653,262847.6
2654,265821.6
2655,356216.7166666667
2656,311614.93333333335
2657,318155.11666666664
2658,281407.7
2659,315906.9666666667
2660,340161.75
2661,348336.15
2662,329307.85
2663,285444.1
2664,289845.0
2665,333438.9
2666,304374.45
2667,168705.16666666666
2668,175696.9
2669,177704.1
2670,292493.1
2671,175735.15
2672,185015.18333333332
2673,206112.46666666667
2674,203185.81666666668
2675,170260.86666666667
2676,185773.76666666666
2677,197087.91666666666
2678,251978.5
2679,285704.13333333336
2680,289736.76666666666
2681,408936.48333333334
2682,326768.0333333333
2683,556762.15
2684,308025.0
2685,335829.9
2686,263403.56666666665
2687,321729.35
2688,232824.0
2689,221577.66666666666
2690,430111.4
2691,199541.66666666666
2692,146777.61666666667
2693,193295.61666666667
2694,143509.83333333334
2695,195591.96666666667
2696,184085.0
2697,196320.0
2698,198683.91666666666
2699,184038.33333333334
2700,168469.85
2701,156529.68333333332
2702,132693.5
2703,132578.33333333334
2704,142716.66666666666
2705,130123.88333333333
2706,122223.33333333333
2707,131335.96666666667
2708,134878.33333333334
2709,104471.66666666667
2710,124370.55
2711,279780.0
2712,388991.5833333333
2713,171322.31666666668
2714,150104.2
2715,173220.0
2716,160878.66666666666
2717,186693.61666666667
2718,234963.03333333333
2719,163595.26666666666
2720,162677.5
2721,145085.83333333334
2722,159771.66666666666
2723,142229.16666666666
2724,130445.16666666667
2725,138443.33333333334
2726,150125.83333333334
2727,154945.15
2728,162503.33333333334
2729,158605.11666666667
2730,146701.66666666666
2731,116176.26666666666
2732,118434.66666666667
2733,161629.16666666666
2734,152920.0
2735,135807.91666666666
2736,138756.25
2737,123270.83333333333
2738,133590.0
2739,161815.53333333333
2740,136087.16666666666
2741,145982.5
2742,155510.0
2743,150137.5
2744,146442.5
2745,137462.08333333334
2746,134522.91666666666
2747,144345.83333333334
2748,125606.55
2749,129342.5
2750,137037.91666666666
2751,127833.05
2752,225839.76666666666
2753,151225.0
2754,196727.51666666666
2755,124571.66666666667
2756,92887.03333333334
2757,70750.9
2758,88642.5
2759,152888.9
2760,144100.0
2761,149311.66666666666
2762,149891.45
2763,166020.0
2764,168714.0
2765,236479.86666666667
2766,138123.33333333334
2767,91183.33333333333
2768,133990.0
2769,141586.66666666666
2770,150706.66666666666
2771,118371.66666666667
2772,113184.16666666667
2773,138885.0
2774,134930.98333333334
2775,132480.76666666666
2776,136231.55
2777,154379.58333333334
2778,113236.55
2779,122382.85
2780,108807.66666666667
2781,102529.16666666667
2782,95959.66666666667
2783,105483.46666666666
2784,131872.08333333334
2785,142242.5
2786,74887.03333333334
2787,114113.46666666666
2788,94200.71666666666
2789,190986.48333333334
2790,82125.08333333333
2791,126991.66666666667
2792,90152.05
2793,140831.66666666666
2794,108143.18333333333
2795,114823.4
2796,99185.0
2797,180675.3
2798,120893.75
2799,119409.16666666667
2800,82619.53333333334
2801,108490.01666666666
2802,135509.58333333334
2803,146471.66666666666
2804,145856.66666666666
2805,93999.05
2806,104446.33333333333
2807,154477.91666666666
2808,144973.33333333334
2809,129017.51666666666
2810,139183.0
2811,154874.16666666666
2812,142045.5
2813,152980.0
2814,160043.38333333333
2815,94694.05
2816,250169.91666666666
2817,152058.33333333334
2818,129031.66666666667
2819,180060.5
2820,135568.86666666667
2821,108300.06666666667
2822,182498.76666666666
2823,222865.16666666666
2824,167968.33333333334
2825,154067.66666666666
2826,137171.66666666666
2827,140730.83333333334
2828,221724.5
2829,182484.15
2830,251948.16666666666
2831,182927.75
2832,229018.28333333333
2833,305446.0
2834,228593.1
2835,225583.21666666667
2836,191416.66666666666
2837,168849.46666666667
2838,147544.16666666666
2839,177388.08333333334
2840,189022.23333333334
2841,203053.33333333334
2842,217194.66666666666
2843,161215.01666666666
2844,163489.61666666667
2845,122367.5
2846,211558.75
2847,199785.0
2848,215603.36666666667
2849,209225.31666666668
2850,269623.76666666666
2851,237603.0
2852,227151.8
2853,234405.0
2854,137820.0
2855,189116.88333333333
2856,207852.45
2857,188830.0
2858,191170.58333333334
2859,138419.46666666667
2860,119525.83333333333
2861,142752.11666666667
2862,181181.76666666666
2863,118199.16666666667
2864,237626.26666666666
2865,142966.66666666666
2866,134037.5
