price,beds,baths,area_sqft,car_space_garage,street,city,district,postal,broker
"$850,000",4,3+,"2,530",2,1519 N Bayview Ave,Seaside Park,NJ,08752,Re/Max Real Estate Ltd.
"$385,000",4,2+,"2,490",2,95 Hannah Pl,Bayville,NJ,08721,remax 1st advantage
"$215,000",2,2,"1,232",1,3 Wakan Ct,Berkeley,NJ,08757,CENTURY 21 Action Plus Realty
"$359,990",4,2+,,2,530 Eastern Blvd,Bayville,NJ,08721,Realmart Realty - Flat Fee to 1% Agent Assist Service
"$284,900",2,2,,1,4 Blackpool Way,Toms River,NJ,08757,BHHS HEALY REALTORS
"$200,000",2,2,"1,328",1,144 Torrey Pines Dr,Berkeley,NJ,08757,CENTURY 21 Action Plus Realty
"$184,900",2,2,,1,16 Jericho Rd,Toms River,NJ,08757,Crossroads Realty - Toms River West
"$199,313",2,2,"1,440",1,7 San Carlos Ct,Toms River,NJ,08757,Exit Realty Jersey Shore
"$244,900",2,2,"1,232",1,98 San Carlos St Unit A,Toms River,NJ,08757,"RE/MAX REAL ESTATE, LTD."
"$185,900",3,1+,"1,296",,263 Serpentine Dr,Bayville,NJ,08721,RE/MAX at Barnegat Bay
"$270,000",2,2,,,121 Kearney Ave,Seaside Heights,NJ,08751,Golden Home Realty
"$299,999",,,,,497 Route 9,Bayville,NJ,08721,Crossroads Realty - Executive Office
"$224,900",2,2,"1,328",1,133 Davenport Rd,Toms River,NJ,08757,"Weichert, Realtors - Toms River"
"$204,900",2,1,,1,38 Port Royal Dr,Toms River,NJ,08757,ERA American Towne Realty
"$379,000",3,2+,,,309 Sunset Dr N,Seaside Heights,NJ,08751,Crossroads Realty - Lavellette
"$175,000",2,2,,1,12 Andros St,Toms River,NJ,08757,Crossroads Realty - Executive Office
"$274,900",4,2,"1,850",,220 Keller St,Bayville,NJ,08721,"RE/MAX REAL ESTATE, LTD."
"$109,900",2,1,"1,051",1,1316 Amsterdam Ave,Manchester,NJ,08757,RE/MAX At Barnegat Bay
"$194,900",2,2,"1,440",1,49 Santiago Ct,Toms River,NJ,08757,SEA POINT REALTY
"$230,000",2,2,,1,61 Orlando Blvd,Toms River,NJ,08757,ADK REALTY and Consulting Services LLC
"$384,000",3,1,"1,008",1,119 Cedar Run Rd,Bayville,NJ,08721,"Diane Turton, Realtors - Toms River Office"
"$159,900",3,1+,"1,485",,125 Dover Rd,South Toms River,NJ,08757,Keller Williams Realty - Monmouth/Ocean
"$899,000",4,1+,,,65 G St,Seaside Park,NJ,08752,"Garabedian Realty Group, LLC."
"$595,000",5,1,,,201 SW Central Ave,Seaside Park,NJ,08752,ARTHUR RUE AGENCY
"$265,000",3,1+,"1,900",,233 Bayville Ave,Bayville,NJ,08721,Heritage House Sotheby's International Realty
"$279,000",2,2,"1,728",1,23 Orlando Blvd,Toms River,NJ,08757,Keller Williams Realty - Monmouth/Ocean
"$169,900",2,2,"1,232",1,253 Bonaire Dr,Toms River,NJ,08757,Gloria Nilson & Company Real Estate
"$57,240",,,,,42 Kearny Ave,Seaside Heights,NJ,08751,RealHome Services & Solutions
"$247,900",2,2,950,,1102 Boulevard Unit 7,Seaside Heights,NJ,08751,"Ray Brooks Realty, Inc."
"$254,900",3,2,"1,248",1,612 Northampton Blvd,Toms River,NJ,08757,"Weichert, Realtors - Forked River"
"$144,900",2,2,"1,232",1,183 Biabou Dr,Toms River,NJ,08757,"RE/MAX REAL ESTATE, LTD."
"$299,000",3,2+,,1,1601 Manchester St,Toms River,NJ,08757,remax 1st advantage
"$239,000",4,2,"1,700",,22 Edison St,Bayville,NJ,08721,RE/MAX at Barnegat Bay
"$210,000",2,2,"1,328",1,1010 Camino Real Ct,Toms River,NJ,08757,Keller Williams Realty - Monmouth/Ocean
"$105,000",2,1,"1,105",1,32 Southampton Rd,Berkeley,NJ,08757,RE/MAX At Barnegat Bay
"$369,900",3,2+,"2,260",2,7 Halsey Ave,Bayville,NJ,08721,1-2-3 REALTORS
"$110,000",2,2,,1,161 Port Royal Dr,Toms River,NJ,08757,Berkshire Hathaway HomeServices Healy Realtors
"$185,000",2,1,,,425 Wheaton Ave,Bayville,NJ,08721,Gloria Nilson & Co Real Estate
"$369,000",3,2+,,1,299 Manhattan Ave,Bayville,NJ,08721,Glen Kelly Real Estate LLC
"$369,000",3,2+,,1,299 Roosevelt Ave,Bayville,NJ,08721,Glen Kelly Real Estate LLC
"$169,000",2,1,572,,252 Sherman Ave Unit A2,Seaside Heights,NJ,08751,RE/MAX at Barnegat Bay
"$149,900",2,1,,,426 Coolidge Ave Unit A,Ortley Beach,NJ,08751,Century 21 Mack Morris Iris Lurie Realtors
"$799,000",5,2,,,404 6th Ave,Ortley Beach,NJ,08751,"OPIRHORY, REALTORS"
"$359,900",3,1+,,,111 K St Apt C7,Seaside Park,NJ,08752,Keller Williams Shore Properties
"$175,000",2,2,"1,232",1,7 Pigalle St,Toms River,NJ,08757,Crossroads Realty - Berkeley
"$875,000",10,7,,,705 SW Central Ave,Seaside Park,NJ,08752,Childers Sotheby's International Realty
"$479,900",5,2,,1,1008 SE Central Ave,Seaside Park,NJ,08752,"RE/MAX REAL ESTATE, LTD."
"$549,000",4,2+,"2,842",2,517 Warwick Pl,Berkeley,NJ,08721,RE/MAX NEW BEGINNINGS REALTY
"$320,000",3,3,,1,66A Veeder Ln,Bayville,NJ,08721,"Blue Diamond Realty , LLC"
"$799,900",4,2+,"2,500",,4 7th Ave,Ortley Beach,NJ,08751,Keller Williams Shore Properties
"$649,000",2,2,"1,197",,1 21st Ave Apt 4A,South Seaside Park,NJ,08752,Appleby Realty
"$949,000",2,3+,,,304 22nd Ave,South Seaside Park,NJ,08752,ARTHUR RUE AGENCY
"$339,900",3,1+,"1,344",1,258 N Bay Dr,Berkeley,NJ,08721,RE/MAX at Barnegat Bay
"$309,900",3,3,"2,262",2,109 Sandpiper Dr,Bayville,NJ,08721,RE/MAX NEW BEGINNINGS REALTY
"$149,900",3,1,"1,248",1,1632 Broadway Blvd,Toms River,NJ,08757,"Keller Williams Preferred Properties, Ship Bottom"
"$164,000",2,1,750,,,Seaside Heights,NJ,08751,Coldwell Banker Residential Brokerage - Summit Office
"$169,000",2,2,"1,364",1,257 Costa Mesa Dr,Berkeley,NJ,08757,Crossroads Realty - Waretown
"$129,900",2,1,,,212 Sampson Ave Unit C8,Seaside Heights,NJ,08751,"Diane Turton, Realtors - Lavallette"
"$174,900",2,2,"1,328",1,366 Port Royal Dr,Berkeley,NJ,08757,CBRivieraRealty3109
"$174,900",,,,,27 Drake Dr,Bayville,NJ,08721,Keller Williams East Monmouth
"$619,000",4,3+,"2,956",2,20 Peaksail Dr,Bayville,NJ,08721,"RE/MAX REAL ESTATE, LTD."
"$499,000",4,4,"2,737",2,121 Red Bank Ave,Bayville,NJ,08721,CBRivieraRealty3109
"$200,000",2,2,"1,328",1,1023 Jamaica Blvd,Toms River,NJ,08757,CENTURY 21 Action Plus Realty
"$175,000",2,2,,1,88 Bonaire Dr,Toms River,NJ,08757,"Diane Turton, Realtors - Asbury Park"
"$750,000",2,2+,"1,600",,2 2nd Ave Unit 5,Ortley Beach,NJ,08751,Birchler Realtors
"$219,900",2,2,"1,570",1,97 Troumaka St,Berkeley,NJ,08757,Gloria Nilson & Co. Real Estate
"$369,999",4,3+,"2,515",2,39 Brittany Dr,Bayville,NJ,08721,"Weichert, Realtors - Toms River"
"$135,000",3,2,,1,56 La Dunette Dr,Toms River,NJ,08757,CBRivieraRealty3109
"$40,000",2,1,,,4C Hemlock St,Toms River,NJ,08757,HEALY REALTORS
"$124,900",2,2,,1,10 Andros St,Toms River,NJ,08757,Keller Williams Realty West Monmouth
"$94,500",,,,,Roosevelt Ave,Bayville,NJ,08721,Glen Kelly Real Estate LLC
"$169,900",2,2,"1,232",1,65 Orlando Blvd,Berkeley,NJ,08757,RE/MAX NEW BEGINNINGS REALTY
"$1,399,900",4,4+,"4,000",1,1805 Bay Blvd,Seaside Heights,NJ,08751,Seaside Realty
"$799,900",4,3,"1,800",2,68 Coolidge Ave,Ortley Beach,NJ,08751,Keller Williams Shore Properties
"$312,500",4,3,,2,276 Chelsea Ave,Bayville,NJ,08721,Keller Williams Preferred Properties
"$379,900",4,2+,"2,700",2,832 Englemere Blvd,Toms River,NJ,08757,CENTURY 21 Action Plus Realty
"$169,999",2,2,"1,328",1,417 Costa Mesa Dr,Toms River,NJ,08757,Keller Williams Shore Properties
"$229,500",2,2,"1,725",1,84 Liberta Dr,Toms River,NJ,08757,CBRivieraRealty3109
"$149,000",2,1,"1,124",1,25 Christiansted St,Berkeley,NJ,08757,Keller Williams Shore Properties
"$199,500",3,1,864,,37 Harborage Ave,Berkeley,NJ,08721,RE/MAX at Barnegat Bay
"$217,990",2,1+,,1,2 Saint Eustatius St,Toms River,NJ,08757,Daunno Realty Services
"$244,900",2,1+,950,,51 Hiering Ave Unit 6,Seaside Heights,NJ,08751,Keller Williams Shore Properties
"$110,700",2,1,"1,126",,234 Charlotteville Dr N,Toms River,NJ,08757,RE/MAX NEW BEGINNINGS REALTY
"$184,500",2,2,"1,360",1,57 Whitmore Dr,Toms River,NJ,08757,Crossroads Realty - Berkeley
"$599,000",4,3,"2,400",1,248 Dogwood Dr,Bayville,NJ,08721,RE/MAX at Barnegat Bay
"$209,900",2,2,"1,328",1,205 Port Royal Dr,Toms River,NJ,08757,Crossroads Realty - Toms River West
"$515,000",3,2+,"2,160",2,239 Cedar Dr,Bayville,NJ,08721,Pacesetter Realty
"$274,900",2,2,"1,601",1,5 Thronbury Ct,Toms River,NJ,08757,C21/ ACTION PLUS REALTY
"$259,888",2,2,,1,753 Jamaica Blvd,Toms River,NJ,08757,ERA American Towne Realty
"$179,000",2,2,,1,96 Castleton Dr,Toms River,NJ,08757,CENTURY 21 Action Plus Realty
"$210,000",2,1+,"1,264",1,576 Jamaica Blvd,Toms River,NJ,08757,"THE FOLK AGENCY REALTORS, INC."
"$260,000",2,2,,1,3 Norway Rd,Toms River,NJ,08757,Coldwell Banker Flanagan Realty
"$234,500",2,2,,1,108 Butler Ave,Bayville,NJ,08721,Keller Williams Realty - Monmouth/Ocean
"$237,000",2,2,,1,154 Orlando Blvd,Toms River,NJ,08757,Keller Williams Shore Properties
"$85,000",2,1,757,1,106 Biabou Dr,Toms River,NJ,08757,Veltri & Realtors Corporate Office
"$169,900",3,2,"1,630",2,107 Ceylon Ave,Seaside Heights,NJ,08751,Seaside Realty
"$209,900",2,2,"1,601",2,135 Driftwood Dr,Bayville,NJ,08721,RE/MAX NEW BEGINNINGS REALTY
"$285,000",2,2,"1,600",1,47 La Dunette Dr,Toms River,NJ,08757,Heritage House Sotheby's International Realty
"$264,900",3,2+,"1,495",1,33 Blue Heron Ln,Berkeley,NJ,08721,CBRivieraRealty3109
"$264,900",3,2+,"1,495",1,33 Blue Heron Ln,Bayville,NJ,08721,CBRivieraRealty3109
"$217,000",2,2,,1,108 Eton Ct,Toms River,NJ,08757,RE/MAX At Barnegat Bay
"$184,900",2,2,,1,169 Biabou Dr,Toms River,NJ,08757,C21/Thomson & Co.
"$199,900",2,2,"1,232",1,7 Palmetto Point St,Toms River,NJ,08757,ERA American Towne Realty
"$279,500",3,2,"1,222",1,59 Archer Ave S,Bayville,NJ,08721,Crossroads Realty - Berkeley
"$139,900",2,1,,1,46 Biabou Dr,Toms River,NJ,08757,Keller Williams Realty - Monmouth/Ocean
"$449,900",4,3,"2,160",1,303 Hiering Ave,Seaside Heights,NJ,08751,Seaside Realty
"$419,000",5,2+,"3,216",2,16 Buckley Ln,Bayville,NJ,08721,RE/MAX NEW BEGINNINGS REALTY
"$239,487",3,2,,,913 Middlesex St,Toms River,NJ,08757,Healy Realtors
"$223,900",2,2,"1,232",1,6 Encinitas Dr,Toms River,NJ,08757,"Diane Turton, Realtors -Toms River Office - Mule Road"
"$259,900",3,2,"1,200",,103 Pheasant Dr,Berkeley,NJ,08721,RE/MAX at Barnegat Bay
"$399,000",2,2+,,2,21 Blaine Ave Unit 22,Seaside Heights,NJ,08751,Seaside Realty
"$243,000",3,1+,,1,933 Lawrence Ave,Toms River,NJ,08757,Pacesetter Realty
"$169,900",2,1,"1,124",1,108 Bimini Dr,Toms River,NJ,08757,"Weichert, Realtors - Toms River"
"$159,900",2,2,"1,232",1,23 Hyannis St,Toms River,NJ,08757,"Diane Turton, Realtors -Toms River Office - Mule Road"
"$479,000",4,1,"1,400",,26 1st Ave Unit D,Seaside Park,NJ,08752,Appleby Realty
"$232,900",2,2,"1,232",1,141 Bonaire Dr,Toms River,NJ,08757,Berkshire Hathaway HomeServices New Jersey Properties Rumson Office
"$224,900",2,2,"1,174",1,174 Charlotteville Dr S,Toms River,NJ,08757,Berkshire Hathaway HomeServices New Jersey Properties Rumson Office
"$300,000",,,,,Louis Ave,Bayville,NJ,08721,Keller Williams Shore Properties
"$1,700,000",,5,,,812 NE Central Ave,Seaside Park,NJ,08752,ARTHUR RUE AGENCY
"$267,000",2,2,"1,514",1,2 Bugle Ct,Toms River,NJ,08757,Crossroads Realty - Toms River West
"$749,000",6,3,"2,433",1,47 7th Ave,Seaside Park,NJ,08752,Keller Williams Shore Properties
"$239,900",2,2,"1,232",1,182 Port Royal Dr,Toms River,NJ,08757,"Weichert, Realtors - Toms River"
"$649,000",3,2+,"1,843",1,1501 Ocean Ave Apt D,Seaside Heights,NJ,08751,Crossroads Realty - Lavellette
"$267,500",5,2,"2,200",2,20 Hummel Dr,Toms River,NJ,08757,CENTURY 21 Lawrence Realty
"$244,888",2,2,,1,68 Westbrook Dr,Toms River,NJ,08757,ERA American Towne Realty
"$395,000",3,1,,,5 1st Ln Unit 14,Seaside Park,NJ,08752,"Diane Turton, Realtors - Lavallette"
"$141,500",2,2,"1,232",1,69 Hyannis St,Toms River,NJ,08757,"RE/MAX REAL ESTATE, LTD."
"$399,900",3,2+,"1,360",,36 Carteret Ave Unit 3,Seaside Heights,NJ,08751,Keller Williams Realty - East Monmouth
"$197,000",2,2,"1,616",1,22 Pebble Beach Ct,Toms River,NJ,08757,Crossroads Realty - Toms River West
"$289,000",2,2,,2,136 Canterbury Ln,Toms River,NJ,08757,O'Brien Realty
"$81,500",,,,,206 Butler Blvd,Bayville,NJ,08721,Our Shore Real Estate
"$264,900",2,2,"1,232",1,883 Jamaica Blvd,Toms River,NJ,08757,RE/MAX NEW BEGINNINGS REALTY
"$1,250,000",3,3+,"2,123",1,16 Island Dunes Dr Unit 1,South Seaside Park,NJ,08752,"RE/MAX REAL ESTATE, LTD."
"$489,000",2,3+,,2,1301 Central Ave Unit A3,Seaside Park,NJ,08752,ARTHUR RUE AGENCY
"$239,000",2,2,,1,20 Woodstock Dr,Toms River,NJ,08757,"RE/MAX REAL ESTATE, LTD."
"$479,000",4,1+,,,221 23rd Ave,South Seaside Park,NJ,08752,Keller Williams Shore Properties
"$249,900",3,1,,,215 Cedar Dr,Bayville,NJ,08721,Keller Williams Preferred Properties
"$279,900",2,1,525,,223 5th Ave Unit 2,Ortley Beach,NJ,08751,Keller Williams Shore Properties
"$255,000",2,2,"1,318",1,12 Randalls Dr,Toms River,NJ,08757,"Diane Turton, Realtors - Bay Head"
"$163,500",2,2,"1,364",1,118 Hyannis St,Toms River,NJ,08757,"RE/MAX REAL ESTATE, LTD."
"$178,900",2,2,,1,990 Jamaica Blvd,Toms River,NJ,08757,Gloria Nilson & Company Real Estate
"$224,900",2,1+,,2,131 Hiering Ave Unit B9,Seaside Heights,NJ,08751,Keller Williams Shore Properties
"$229,900",2,2,,,352 Costa Mesa Dr,Berkeley,NJ,08757,"Weichert, Realtors - Brick"
"$189,000",2,1+,,1,120 Freeport Blvd,Toms River,NJ,08757,ADK REALTY and Consulting Services LLC
"$169,000",2,2,"1,161",1,6 Polonaise Dr,Toms River,NJ,08757,Cassese Realtors
"$299,000",2,1,"1,050",,709 SW Central Ave Unit A1,Seaside Park,NJ,08752,Keller Williams Shore Properties
"$44,900",,,,,1st Ave,Berkeley,NJ,08721,RE/MAX At Barnegat Bay
"$44,900",,,,,1st Ave,Bayville,NJ,08721,RE/MAX At Barnegat Bay
"$479,900",2,2,"1,904",2,1 Boulevard Unit N,Seaside Heights,NJ,08751,Seaside Realty
"$279,000",4,2+,"1,998",1,20 Carver St,Bayville,NJ,08721,Exit 98 George Realty
"$549,900",3,3+,"2,045",2,1 Boulevard Unit L,Seaside Heights,NJ,08751,Seaside Realty
"$449,900",2,2+,"1,854",2,1 Boulevard Unit A,Seaside Heights,NJ,08751,Seaside Realty
"$349,900",3,2,"1,314",1,25 Cedar Run Rd,Berkeley,NJ,08721,remax 1st advantage
"$779,000",4,3+,"2,400",,47 Coolidge Ave,Ortley Beach,NJ,08751,Keller Williams Shore Properties
"$140,000",2,2,"1,232",1,982 Jamaica Blvd,Toms River,NJ,08757,Coldwell Banker Flanagan Realty
"$755,000",3,3,"1,600",1,47 11th Ave,Seaside Park,NJ,08752,CBRivieraRealty3109
"$229,000",3,1,,,233 Webster Ave,Seaside Heights,NJ,08751,VRI Homes
"$127,000",2,1,939,1,50 Carlisle Rd,Toms River,NJ,08757,Crossroads Realty - Executive Office
"$394,900",3,2+,"1,558",,75 Stockton Ave,Seaside Park,NJ,08752,VILLANO REALTORS
"$239,900",2,2,"1,328",1,15 Camrose St,Toms River,NJ,08757,"Weichert, Realtors - Toms River"
"$138,900",2,1,,1,8 Cumana St,Berkeley,NJ,08757,"Weichert, Realtors - Toms River"
"$775,000",5,3+,"3,586",2,257 Fernwood Dr,Berkeley,NJ,08721,Keller Williams Preferred Properties
"$239,900",3,1,"1,119",,232 Blaine Ave Apt 4,Seaside Heights,NJ,08751,Seaside Realty
"$199,900",4,2+,"2,160",1,380 Trenton Ave N,Berkeley,NJ,08721,Coldwell Banker Home Connection
"$179,900",3,1,,,13 Tilton Ave,Toms River,NJ,08757,"Weichert, Realtors - Toms River"
"$167,000",2,2+,"1,328",,119 Sandpiper Ln,Bayville,NJ,08721,Keller Williams Shore Properties
"$415,000",4,3+,"1,900",2,1301 Boulevard Unit 4,Seaside Heights,NJ,08751,Keller Williams Shore Properties
"$424,900",3,2+,"1,745",,215 Sherman Ave,Seaside Heights,NJ,08751,Gloria Nilson & Company Real Estate
"$139,900",2,1,"1,150",,37 Harley Blvd,Berkeley,NJ,08721,Pacesetter Realty
"$219,000",2,2,"1,161",1,11 Portsmouth Dr,Toms River,NJ,08757,Realmart Realty - Flat Fee to 1% Agent Assist Service
"$209,000",2,1,,1,223 Parisian Ct,Toms River,NJ,08757,Keller Williams Shore Properties
"$575,000",4,2+,"2,196",2,8 Peaksail Dr,Bayville,NJ,08721,Keller Williams Shore Properties
"$259,900",2,2,"1,232",1,40 Bimini Dr,Toms River,NJ,08757,"Weichert, Realtors - Toms River"
"$215,000",2,2,"1,092",1,22 Roman St,Toms River,NJ,08757,ERA American Towne Realty
"$239,900",4,1+,"1,695",2,76 Sylvan Lake Blvd,Bayville,NJ,08721,Crossroads Realty - Executive Office
"$164,900",2,2,,,129 Blaine Ave Unit A2,Seaside Heights,NJ,08751,ALL TOWNE REALTY
"$189,900",2,2,,1,4 Millbrook Dr,Berkeley,NJ,08757,Danielle M. Sette
"$214,500",2,2,,,78 Westport Dr,Berkeley,NJ,08757,Danielle M. Sette
"$369,000",6,3,"2,042",,1508 Bay Blvd Unit R,Seaside Heights,NJ,08751,"RE/MAX REAL ESTATE, LTD."
"$549,900",3,2,"1,528",,223 6th Ave,Ortley Beach,NJ,08751,Keller Williams Shore Properties
"$167,900",2,1,"1,124",1,90 Barbuda St,Toms River,NJ,08757,Crossroads Realty - Executive Office
"$164,000",2,1,750,,201 Sheridan Ave Apt 4,Seaside Heights,NJ,08751,Coldwell Banker Residential Brokerage - Summit Office
"$259,900",3,1,,,39 Stockton Ave Apt 3,Seaside Park,NJ,08752,"Diane Turton, Realtors - Lavallette"
"$529,900",8,4,,,1215 Ocean Ter,Seaside Heights,NJ,08751,Crossroads Realty - Lavellette
"$425,000",2,2+,,,1219 Ocean Ter,Seaside Heights,NJ,08751,Crossroads Realty - Lavellette
"$140,000",2,2,,1,1 Abaco St,Toms River,NJ,08757,RE/MAX NEW BEGINNINGS REALTY
"$74,900",1,1,702,,161 Harlequin Glade,Berkeley,NJ,08721,RE/MAX at Barnegat Bay
"$259,000",3,1,,1,7 Serpentine Dr,Bayville,NJ,08721,Keller Williams Preferred Properties
"$234,900",3,2,"1,200",,23 Anchorage Blvd,Bayville,NJ,08721,RE/MAX at Barnegat Bay
"$669,900",4,2+,,2,229 Allen Rd,Bayville,NJ,08721,"Weichert, Realtors - Toms River"
"$179,900",2,2,"1,232",1,226 Torrey Pines Dr,Toms River,NJ,08757,Crossroads Realty - Toms River West
"$154,900",2,2+,,1,10 Harmony Rd,Toms River,NJ,08757,Keller Williams Realty - Monmouth/Ocean
"$174,000",2,1,,1,68 Northumberland Dr,Toms River,NJ,08757,CBRivieraRealty3109
"$979,000",3,2,,2,9 J St,Seaside Park,NJ,08752,ARTHUR RUE AGENCY
"$189,900",4,2,,,32 Baylor St,Toms River,NJ,08757,CROWN REALTY
"$124,900",1,1,476,,45 Sampson Ave Apt 5,Seaside Heights,NJ,08751,Seaside Realty
"$175,000",3,1,,,44 Lakeview Dr,Toms River,NJ,08757,C21/ VALUE PLUS REALTY
"$269,900",4,2,"2,300",,310 Ceylon Ave,Seaside Heights,NJ,08751,Seaside Realty
"$899,000",4,3,"2,200",1,27 Fort Ave,Ortley Beach,NJ,08751,Birchler Realtors
"$327,500",4,3,"2,472",1,310 Ryan Ave,Bayville,NJ,08721,CENTURY 21 Lawrence Realty
"$209,000",2,2,,1,7 Wedgeport Dr,Toms River,NJ,08757,Keller Williams Shore Properties
"$349,900",3,1+,,1,78 Archer Ave S,Bayville,NJ,08721,"Diane Turton, Realtors - Lavallette"
"$349,000",1,1,800,,100 Sunset Dr N Apt 3,Seaside Heights,NJ,08751,Crossroads Realty - Lavellette
"$369,000",4,2+,,2,1641 9th Ave,Toms River,NJ,08757,RE/MAX GATEWAY
