price,beds,baths,area_sqft,car_space_garage,street,city,district,postal,broker
"$439,000",3,2,"1,580",,421 E 23rd Ave Unit 205,North Wildwood,NJ,08260,Weichert Coastal Realtors
"$439,000",3,2,"1,639",,421 E 23rd Ave Unit 101,North Wildwood,NJ,08260,Weichert Coastal Realtors
"$439,000",3,2,"1,580",,421 E 23rd Ave Unit 105,North Wildwood,NJ,08260,Weichert Coastal Realtors
"$444,000",3,2,"1,691",,421 E 23rd Ave Unit 203,North Wildwood,NJ,08260,Weichert Coastal Realtors
"$139,000",1,1,270,,510 E 8th Ave Unit 206,North Wildwood,NJ,08260,Keller Williams Realty - Jersey Shore
"$499,000",4,3,"4,000",3,1105 Central Ave,North Wildwood,NJ,08260,Keller Williams Realty - Jersey Shore
"$379,000",4,2,,,120 W Rosemary Rd,Wildwood Crest,NJ,08260,CALLOWAY REALTY
"$389,900",3,2+,"2,645",,653 North Ave,West Wildwood,NJ,08260,Keller Williams Realty - Jersey Shore
"$489,900",4,2,,,424 E 20th Ave Unit 202,North Wildwood,NJ,08260,KW Jersey Shore
"$162,000",1,1,529,,1900 Boardwalk Unit 809,North Wildwood,NJ,08260,Re/Max At The Shore
"$315,000",2,2,975,,300 Raleigh Unit 212,Lower Township,NJ,08260,Daniels Realty-Diamond Beach
"$77,500",0,1,,,1800 Atlantic Ave Unit 105,North Wildwood,NJ,08260,LEES REAL ESTATE AGENCY
"$479,000",4,2+,,1,226 W Spruce Ave,North Wildwood,NJ,08260,WEICHERT REALTORS COASTAL
"$500,000",7,3,"2,210",,221 W 16th Ave,North Wildwood,NJ,08260,KELLER WILLIAMS REALTY ATLANTIC SHORE
"$459,900",4,2,,2,206 E Preston Ave,Wildwood Crest,NJ,08260,RE/MAX At The Shore
"$175,000",1,1,605,,8501 Atlantic Ave Unit 524,Wildwood Crest,NJ,08260,"Long & Foster Real Estate, Inc Sh"
"$469,900",4,3,"2,231",,440 E 21st Ave Apt 105,North Wildwood,NJ,08260,CENTURY 21 Alliance
"$210,000",3,2,,,420 W Garfield Ave Unit 201,Wildwood,NJ,08260,KW Jersey Shore
"$349,900",3,1,"1,578",,110 E Palm Rd,Wildwood Crest,NJ,08260,CENTURY 21 Alliance
"$92,500",1,2,,,3110 Atlantic Ave Unit 303,Wildwood,NJ,08260,Weichert Realtors Coastal
"$64,900",,,,,526 W Poplar Ave,West Wildwood,NJ,08260,LEES REAL ESTATE AGENCY
"$64,900",,,,,524 W Poplar Ave,West Wildwood,NJ,08260,LEES REAL ESTATE AGENCY
"$649,000",,,,,312 E 19th Ave,North Wildwood,NJ,08260,RE/MAX at The Shore
"$629,900",4,3,"2,043",,101 W Spruce Ave Unit 412,North Wildwood,NJ,08260,RE/MAX AVALON-STONE HARBOR/AV
"$489,000",4,3+,,,337 E 20th Ave,North Wildwood,NJ,08260,RE/MAX at The Shore
"$259,900",3,2,,,221 E Glenwood Ave Apt A,Wildwood,NJ,08260,ATLANTIS REALTY
"$189,000",1,1,,,1800 Ocean Ave Unit 209,North Wildwood,NJ,08260,"Don Martin Realty, Inc"
"$187,500",5,2,,,111 W Bennett Ave,Wildwood,NJ,08260,Keller Williams Realty - Jersey Shore
"$194,900",2,1,,,442 E 21st Ave Unit 306,North Wildwood,NJ,08260,LEES REAL ESTATE AGENCY
"$359,900",1,2,928,1,9903 Seapointe Blvd Apt 203,Wildwood Crest,NJ,08260,Cabrera Coastal Real Estate
"$185,000",2,1,756,,404-406 E Farragut Rd Unit 4,Wildwood Crest,NJ,08260,Keller Williams Realty - Jersey Shore
"$499,900",4,2,"2,080",,426 E 20th Ave Unit 202,North Wildwood,NJ,08260,RE/MAX At The Shore
"$339,900",3,2,,,401 E Stockton Rd Unit 202,Wildwood Crest,NJ,08260,RE/MAX At The Shore
"$314,900",4,3,,,4307 Susquehanna Ave Unit A,Wildwood,NJ,08260,"Ferguson Dechert   Real Estate, Inc."
"$180,000",2,1,,,6806 Pacific Ave Apt 1,Wildwood Crest,NJ,08260,CENTURY 21 Alliance
"$297,777",4,4,"1,980",,200 E 24th Ave Unit Penthouse,North Wildwood,NJ,08260,"Long & Foster Real Estate, Inc"
"$124,900",1,1,,,115 E Crocus Rd Apt 10,Wildwood Crest,NJ,08260,Weichert Realtors Coastal
"$282,500",4,2,,,4110 Susquehanna Ave Unit 1,Wildwood,NJ,08260,KW Jersey Shore
"$259,900",4,2,,,410 W Magnolia Ave Unit 100,Wildwood,NJ,08260,CALLOWAY REALTY
"$489,000",4,2,,,206 E Raliegh Ave,Wildwood Crest,NJ,08260,RE/MAX BEACH HOME REALTY
"$279,000",3,2,"1,142",,114 E Crocus Rd Unit 5,Wildwood Crest,NJ,08260,Joseph Zarroli
"$449,000",4,3+,,1,331 E 11th Ave Unit 3,Wildwood,NJ,08260,Dwell Real Estate
"$99,900",1,2,494,,3110 Atlantic Ave Unit 207,Wildwood,NJ,08260,Keller Williams Realty
"$299,900",7,4,,,214 E Juniper Ave,Wildwood,NJ,08260,WILDWOODS REALTY
"$189,900",2,1,588,,411 E Toledo Ave Unit 1,Wildwood Crest,NJ,08260,Keller Williams Realty - Jersey Shore
"$75,000",1,1,,,225 E Wildwood Ave Unit 422,Wildwood,NJ,08260,WEICHERT REALTORS COASTAL
"$75,000",1,1,,,225 E Wildwood Ave Unit 415,Wildwood,NJ,08260,WEICHERT REALTORS COASTAL
"$325,000",,,,,705 W Montgomery Ave,Wildwood,NJ,08260,ATLANTIS REALTY
"$499,999",4,3,"1,900",,9800 Pacific Ave Unit 102,Lower Township,NJ,08260,Daniels Realty-Diamond Beach
"$475,000",3,2+,"1,700",,1007 Ocean Ave Apt D,North Wildwood,NJ,08260,RE/MAX Connection Realtors - Haddonfield
"$259,900",4,3,"1,320",,139 E Wildwood Ave Unit C5,Wildwood,NJ,08260,North Wildwood
"$545,000",4,2+,"2,890",2,6505 Seaview Ave,Wildwood Crest,NJ,08260,Re/Max At The Shore
"$159,000",1,1,,,1900 Boardwalk Unit 801,North Wildwood,NJ,08260,"Don Martin Realty, Inc"
"$155,000",2,1,667,,7005 Pacific Ave Unit 3,Wildwood Crest,NJ,08260,Avalon Real Estate
"$549,000",3,2+,,,960 Ash Ave Unit R9,North Wildwood,NJ,08260,RE/MAX OF THE WILDWOODS
"$565,000",5,2+,"3,100",,211 E Rambler Rd,Wildwood Crest,NJ,08260,Keller Williams Realty - Jersey Shore
"$229,999",3,2,"1,968",2,110 E Poplar Ave Unit 103,Wildwood,NJ,08260,RE/MAX CONNECTION - Turnersville
"$499,000",4,1+,,3,124 E 19th Ave,North Wildwood,NJ,08260,CENTURY 21 Alliance
"$157,000",1,1,518,,3010 Ocean Ave Unit 102,Wildwood,NJ,08260,RE/MAX at The Shore
"$229,000",3,2+,,2,4704 Pacific Ave,Wildwood,NJ,08260,RE/MAX THE REAL ESTATE LEADERS
"$299,000",5,3,,,2210 New York Ave,North Wildwood,NJ,08260,Weichert Coastal Realtors
"$219,900",3,2,"1,188",,701 W Maple Ave,West Wildwood,NJ,08260,Coldwell Banker Preferred - Haddonfield Office
"$219,900",3,2,,,100 W Myrtle Rd Rd # A,Wildwood Crest,NJ,08260,Haddonfield
"$20,000",0,,,,5100 Shawcrest Rd Unit C,Lower Township,NJ,08260,"Jersey Beach Realty, Llc"
"$445,000",4,1+,"2,172",2,121 E Palm Rd,Wildwood Crest,NJ,08260,North Wildwood
"$549,900",5,4,"4,000",3,8607 Bayview Dr,Wildwood Crest,NJ,08260,RE/MAX At The Shore
"$295,000",4,3,"2,028",3,123 E Hildreth Ave,Wildwood,NJ,08260,"DESATNICK REAL ESTATE, L.L.C."
"$199,900",1,1,,,600 Kennedy Dr Unit 502,North Wildwood,NJ,08260,WEICHERT REALTORS COASTAL REO
"$559,000",4,3,"2,330",3,7201 Seaview Ave,Wildwood Crest,NJ,08260,CENTURY 21 Alliance
"$275,000",6,3,,,123 W 26th Ave,North Wildwood,NJ,08260,COLDWELL BANKER OTTON / CMCH
"$285,000",2,2,,,300 E Raleigh Ave Apt 116,Lower Township,NJ,08260,Daniels Realty-Diamond Beach
"$139,900",1,1,,,8401 Atlantic Ave Unit 314,Wildwood Crest,NJ,08260,Long & Foster Real Estate
"$579,000",3,2,"1,562",,450 E Nashville Ave Unit 204,Wildwood Crest,NJ,08260,CENTURY 21 Alliance
"$195,000",1,1,402,,500 Kennedy Dr Unit 538,North Wildwood,NJ,08260,"Cape Islands Realty, Llc"
"$329,000",3,2,,,131 W Wisteria Rd Unit Top,Wildwood Crest,NJ,08260,HOFFMAN AGENCY
"$74,900",0,1,,,2301 Atlantic Ave Unit 308,North Wildwood,NJ,08260,KW Jersey Shore
"$74,900",0,1,,,2301 Atlantic Ave Unit 208,North Wildwood,NJ,08260,KW Jersey Shore
"$74,900",0,1,,,2301 Atlantic Ave Unit 108,North Wildwood,NJ,08260,KW Jersey Shore
"$359,900",3,2,"1,619",,429 E 25th Ave Unit 200,North Wildwood,NJ,08260,LEES REAL ESTATE AGENCY
"$575,000",4,3,"1,995",,500 E 14th Ave Unit 3,North Wildwood,NJ,08260,Keller Williams Realty - Jersey Shore
"$239,900",3,2,"1,420",,221 E Pine Ave Unit 100,Wildwood,NJ,08260,ATLANTIS REALTY
"$880,000",3,2,"1,584",,9905 Seapointe Blvd Apt 518,Lower Township,NJ,08260,Seapointe Village Realty LLC
"$362,900",1,1+,"1,065",,9904 Seapointe Blvd Apt 311,Lower Township,NJ,08260,Seapointe Village Realty LLC
"$164,900",3,2+,"1,325",,114 E Leaming Ave Unit 108,Wildwood,NJ,08260,CENTURY 21 Alliance
"$499,000",4,3+,,,201 24th St Unit 24,North Wildwood,NJ,08260,"Long & Foster Real Estate, Inc"
"$419,900",3,2+,"1,584",,317 E 24th Ave Unit K,North Wildwood,NJ,08260,CENTURY 21 Alliance
"$509,000",3,2+,,,400 E Raleigh Ave Apt 407,Lower Township,NJ,08260,CHRIS CLEMANS SOTHEBY'S INTERNATIONAL REALTY
"$429,900",4,3+,,,323 E Wildwood Ave Unit A8,Wildwood,NJ,08260,Weichert Realtors Coastal
"$59,900",2,2,,,542 W Maple Ave,West Wildwood,NJ,08260,WEICHERT REALTORS COASTAL REO
"$499,000",4,3+,,,2312 New York Ave York St Unit New,North Wildwood,NJ,08260,"Long & Foster Real Estate, Inc"
"$55,000",,,,,630 W Glenwood Ave,West Wildwood,NJ,08260,Weichert Realtors Coastal
"$90,000",,,,,140 W Spicer Ave,Wildwood,NJ,08260,FLYNN AGENCY INC
"$119,000",6,3,,,113 W Roberts Ave,Wildwood,NJ,08260,WEICHERT REALTORS COASTAL
"$329,000",3,1,,1,614 W Maple Ave,West Wildwood,NJ,08260,RE/MAX at The Shore
"$54,900",0,1,248,,225 E Wildwood Ave Unit 523,Wildwood,NJ,08260,Keller Williams Jersey Shore
"$835,000",4,3,"2,218",,219 Dune Dr,Lower Township,NJ,08260,Keller Williams Realty - Jersey Shore
"$159,900",1,1,511,,3010 Ocean Ave Unit 303,Wildwood,NJ,08260,CENTURY 21 Alliance
"$174,900",1,1,,,417 E 19th Ave Unit 507,North Wildwood,NJ,08260,LEES REAL ESTATE AGENCY
"$189,000",,,,,731 W Spruce Ave,North Wildwood,NJ,08260,CENTURY 21 Alliance
"$519,900",4,2+,"1,946",1,213 E Memphis Ave,Lower Township,NJ,08260,Cabrera Coastal Real Estate
"$575,000",3,2,,,450 E Nashville Ave Unit 205,Wildwood Crest,NJ,08260,RE/MAX At The Shore
"$122,900",1,1,,,431 E 19th Ave Unit 334,North Wildwood,NJ,08260,LEES REAL ESTATE AGENCY
"$164,900",3,1+,,,112 E 22nd Ave Unit A,North Wildwood,NJ,08260,WEICHERT REALTORS COASTAL REO
"$92,500",1,1,,,431 E 19th Ave Unit 221,North Wildwood,NJ,08260,LEES REAL ESTATE AGENCY
"$129,900",1,1,463,,5301 Atlantic Ave Unit F,Wildwood,NJ,08260,CENTURY 21 Alliance
"$99,900",0,1,,,505 E 4th Ave Unit 414,North Wildwood,NJ,08260,Keller Williams Jersey Shore
"$599,000",3,3,,,6400 Atlantic Ave,Wildwood Crest,NJ,08260,HOFFMAN AGENCY
"$539,900",4,4,,,115 E 12th Ave Unit A,North Wildwood,NJ,08260,"Cape Islands Realty, Llc"
"$465,000",3,2,,,3204 Seaboard Cir,North Wildwood,NJ,08260,WEICHERT REALTORS COASTAL
"$325,000",2,2,,,5103 Shawcrest Rd,Lower Township,NJ,08260,"Don Martin Realty, Inc"
"$303,000",3,2,"1,235",,327 E Wildwood Ave Unit 10,Wildwood,NJ,08260,Equity Mid-Atlantic Real Estate
"$460,500",3,2,"1,487",,400 E Monterey Ave Unit 302,Wildwood Crest,NJ,08260,"Long & Foster Real Estate, Inc Nww"
"$519,000",4,2+,"1,910",,1004 Ocean Ave Unit 4,North Wildwood,NJ,08260,Flynn Real Estate Agency
"$499,000",5,2,,,126 E 3rd Ave,North Wildwood,NJ,08260,Flynn Real Estate Agency
"$303,000",3,2,"1,235",3,327 E Wildwood Ave Unit A10,Wildwood,NJ,08260,EQUITY PENNSYLVANIA Real Estate
"$199,900",3,2,,,415 W Poplar Ave,Wildwood,NJ,08260,RE/MAX of the Wildwoods
"$367,000",5,3,"2,600",1,1 Avenue F,West Wildwood,NJ,08260,AVALON REAL ESTATE/CREST
"$499,000",21,13,,,228-230 E Garfield Ave,Wildwood,NJ,08260,WEICHERT REALTORS COASTAL / WIL
"$699,000",4,3,"2,800",,97 W Myrtle Ave,Wildwood Crest,NJ,08260,Don Martin Realty
"$199,900",3,1,,3,313 W Juniper Ave,Wildwood,NJ,08260,CHRIS HENDERSON REALTY
"$249,900",4,2,"1,666",,115 E Hand Ave Unit 201,Wildwood,NJ,08260,CENTURY 21 Alliance
"$375,000",3,2,,,330 E 18th Ave Apt B,North Wildwood,NJ,08260,CENTURY 21 Alliance
"$299,900",4,2+,,,1603 Atlantic Ave Unit B,North Wildwood,NJ,08260,"Cape Islands Realty, Llc"
"$365,000",4,2,,1,201 W 21st Ave,North Wildwood,NJ,08260,Weichert Realtors Coastal
"$699,000",4,3,,,99 W Myrtle Ave,Wildwood Crest,NJ,08260,Don Martin Realty
"$579,900",5,3+,"2,900",4,221 E Poplar Ave,Wildwood,NJ,08260,Keller Williams Jersey Shore
"$349,900",3,2,,,203 E Raleigh Ave Unit 2ND,Lower Township,NJ,08260,HOFFMAN AGENCY
"$72,900",0,1,350,,505 E 4th Ave Unit 210,North Wildwood,NJ,08260,Lamb Realty
"$80,500",0,1,350,,505 E 4th Ave Unit 311,North Wildwood,NJ,08260,Lamb Realty
"$80,500",0,1,350,yes,505 E 4th Ave Unit 311,Wildwood,NJ,08260,Lamb Realty
"$72,900",0,1,350,yes,505 E 4th Ave Unit 210,Wildwood,NJ,08260,Lamb Realty
"$354,900",3,2+,"1,800",,206 E Rambler Rd Unit C2,Wildwood Crest,NJ,08260,RE/MAX at The Shore
"$199,900",5,3,,,205 W Juniper Ave,Wildwood,NJ,08260,LEES REAL ESTATE AGENCY
"$339,900",4,3,"1,360",,4702 Atlantic Ave Unit 203,Wildwood,NJ,08260,North Wildwood
"$499,000",4,2,"1,607",,212 E North Sta,Lower Township,NJ,08260,Daniels Realty-Diamond Beach
"$465,900",3,2+,"1,800",,504 E 13th Ave Unit C,North Wildwood,NJ,08260,Keller Williams Realty - Jersey Shore
"$529,900",3,2+,"1,700",,231 E South Station Ave Unit 231CORNER,Lower Township,NJ,08260,ATLANTIS REALTY
"$279,500",3,2+,,,2510 New Jersey Ave Ste 201,North Wildwood,NJ,08260,RE/MAX of the Wildwoods
"$308,000",3,1+,,2,1404 New York Ave,North Wildwood,NJ,08260,WILDWOODS REALTY
"$229,777",2,1,,,208 E 25th Ave Unit 204,North Wildwood,NJ,08260,"Long & Foster Real Estate, Inc"
"$119,000",0,1,,,1400 Surf Ave Unit 201,North Wildwood,NJ,08260,RE/MAX of the Wildwoods
"$425,000",4,2+,"2,440",1,110 W Sweetbriar Rd,Wildwood Crest,NJ,08260,"Long & Foster Real Estate, Inc"
"$239,900",2,2,"1,035",,1900 Boardwalk Unit 504,North Wildwood,NJ,08260,RE/MAX At The Shore
"$515,000",3,2,"2,000",,9401 Atlantic Ave Unit 402,Wildwood Crest,NJ,08260,Keller Williams/Atlantic Shore
"$158,500",1,1,363,,208 E Forget Me Not Rd Unit 216,Wildwood Crest,NJ,08260,CALLOWAY REALTY
"$625,000",5,3,"2,940",2,105 W Charleston Ave,Wildwood Crest,NJ,08260,CENTURY 21 Alliance
"$184,900",1,1+,,,2207 Surf Ave Unit 106,North Wildwood,NJ,08260,LEES REAL ESTATE AGENCY
"$119,000",0,1,,,402 E St Paul Ave Unit 202,Wildwood Crest,NJ,08260,HOFFMAN AGENCY
"$229,900",3,1,908,,3314 Hudson Ave,Wildwood,NJ,08260,Re/Max At The Shore
"$374,900",4,2,777,,106 E 5th Ave,North Wildwood,NJ,08260,CENTURY 21 Alliance
"$228,500",2,1,600,,210 E Rambler Rd Unit 101,Wildwood Crest,NJ,08260,Weichert Realtors Coastal
"$509,000",3,2,,,407 E Monterey Ave Unit 101,Wildwood Crest,NJ,08260,ReMax At The Shore
"$295,000",3,2,,,265 Seabreeze Ct Apt D201,North Wildwood,NJ,08260,Soleil Sotheby's International Realty-B
"$162,500",1,1,,,1900 Surf Ave Unit 301,North Wildwood,NJ,08260,Cabrera Coastal Real Estate
"$175,000",2,1,"1,573",2,123 W Hildreth Ave,Wildwood,NJ,08260,"Long & Foster Real Estate, Inc - Blue Bell"
"$210,000",4,2,,,4710 Park Blvd,Wildwood,NJ,08260,LEES REAL ESTATE AGENCY
"$299,900",3,2,"1,311",2,322 E Juniper Ave Unit B,Wildwood,NJ,08260,109 34th Street-Ocean City
"$469,500",2,2,"1,236",,9903 Seapointe Blvd Apt 702,Lower Township,NJ,08260,Seapointe Village Realty LLC
"$275,000",4,2,,,223 W Wildwood Ave,Wildwood,NJ,08260,KW Jersey Shore
"$375,000",5,2,,4,212 E 14th Ave,North Wildwood,NJ,08260,RE/MAX At The Shore
"$249,900",,,,,4715 Pacific Ave,Wildwood,NJ,08260,HOFFMAN AGENCY
"$425,000",4,2,"1,850",2,117 E 6th Ave,North Wildwood,NJ,08260,Keller Williams Realty - Jersey Shore
"$68,500",1,1,,,2301 Atlantic Ave Unit 205,North Wildwood,NJ,08260,KW Jersey Shore
"$650,000",4,3,,1,122 E Hollywood Ave,Wildwood Crest,NJ,08260,WEICHERT REALTORS COASTAL
"$275,000",4,2,"1,800",2,1609 Delaware Ave,North Wildwood,NJ,08260,Keller Williams/Atlantic Shore
"$199,000",6,4,,,4708 Susquehanna Ave,Wildwood,NJ,08260,Keller Williams Realty - Jersey Shore
"$359,000",3,2,,,411 E Morning Glory Rd Unit 4003,Wildwood Crest,NJ,08260,REMAX at the Shore Avalon-Stone Harbor
"$279,500",3,2,,,520 W Spruce Ave Unit 106,North Wildwood,NJ,08260,KW Jersey Shore
"$895,000",3,4,"2,235",,9900 Seapointe Blvd Unit 8,Lower Township,NJ,08260,Daniels Realty-Diamond Beach
"$139,900",0,1,365,,500 Kennedy Dr Unit 308,North Wildwood,NJ,08260,RE/MAX At The Shore
"$454,900",3,2,"1,930",,415 E 23rd Ave Unit 202,North Wildwood,NJ,08260,RE/MAX at The Shore
"$349,900",5,2,,,209 E 26th Ave,North Wildwood,NJ,08260,Keller Williams Jersey Shore
"$277,500",3,2,"1,100",,109 Seaview Ct Unit 200,North Wildwood,NJ,08260,Keller Williams Realty - Jersey Shore
"$144,500",3,2,"1,344",,9 J Ave,West Wildwood,NJ,08260,WEICHERT REALTORS COASTAL
"$224,777",3,2,,,226 E 26th Ave Unit 201N,Wildwood,NJ,08260,"Long & Foster Real Estate, Inc"
"$349,900",3,2,"1,316",,132 E Sweetbriar Rd,Wildwood Crest,NJ,08260,CENTURY 21 Alliance
"$350,000",4,2,"1,800",,2610 Lake Ave,Wildwood,NJ,08260,Keller Williams Realty - Jersey Shore
"$249,900",2,2,,,638 W Pine Ave Apt 101,North Wildwood,NJ,08260,WEICHERT REALTORS COASTAL
"$149,900",1,1,,,417 E 19th Ave Unit 308,North Wildwood,NJ,08260,WEICHERT REALTORS COASTAL REO
"$399,999",4,3,,3,142 W Hildreth Ave,Wildwood,NJ,08260,CALLOWAY REALTY
"$498,500",4,3,"2,362",,415 E 23rd Ave Unit 100,North Wildwood,NJ,08260,Realmart Realty - Flat Fee to 1% Agent Assist Service
"$140,000",,,,,4702 4704 Susquehanna Ave,Wildwood,NJ,08260,CHRIS HENDERSON REALTY
