price,beds,baths,area_sqft,car_space_garage,street,city,district,postal,broker
"$389,000",3,2,,,606 Wesley Ave Unit 2,Ocean City,NJ,08226,Berger Realty
"$359,900",2,2,,,336 Bay Ave Unit 402,Ocean City,NJ,08226,KW Jersey Shore
"$999,000",4,3,,1,3314 Central Ave Unit 2,Ocean City,NJ,08226,109 34th Street-Ocean City
"$949,000",4,3,,1,3312 Central Ave Unit 1,Ocean City,NJ,08226,109 34th Street-Ocean City
"$1,948,000",8,,,,3312-14 Central Ave,Ocean City,NJ,08226,109 34th Street-Ocean City
"$699,900",,,,,17 Harbor Rd,Ocean City,NJ,08226,MARR AGENCY
"$499,000",2,1+,,1,1926 West Ave,Ocean City,NJ,08226,Goldcoast Sotheby's International Realty
"$399,899",3,1,,,3715 Oxford Ln,Ocean City,NJ,08226,109 34th Street-Ocean City
"$579,000",3,2,,,4408 Central Ave Unit Bottom,Ocean City,NJ,08226,C. A. McCANN & SONS
"$1,999,000",5,3,,,914 Brighton Pl,Ocean City,NJ,08226,Re/Max of Ocean City
"$499,000",1,1,,,1500 Boardwalk Unit 108,Ocean City,NJ,08226,RE/MAX at the Shore
"$795,000",4,3,,,3139 Central Ave,Ocean City,NJ,08226,C.A. McCann & Sons Realtors
"$555,000",5,1+,"1,452",2,5316 West Ave,Ocean City,NJ,08226,BHHS Fox and Roach Realtors
"$312,500",3,1,,,920-922 Central Ave Unit 1,Ocean City,NJ,08226,Asbury-Ocean City
"$286,900",1,1,715,,901 Ocean Ave Unit 321,Ocean City,NJ,08226,JESSE REAL ESTATE
"$225,000",1,1,567,,812 Ocean Ave Unit 402,Ocean City,NJ,08226,JESSE REAL ESTATE
"$339,000",2,2,"1,368",1,500 Bay Ave Apt 210S,Ocean City,NJ,08226,RE/MAX at the Shore
"$619,900",3,2,"1,200",,2431 Central Ave,Ocean City,NJ,08226,MATTHEW DICE
"$321,000",2,2,,,309 Asbury Ave Unit 1,Ocean City,NJ,08226,KW Jersey Shore
"$429,900",2,1,,,622 Battersea Rd,Ocean City,NJ,08226,109 34th Street-Ocean City
"$899,000",5,2+,,2,3 E Atlantic Blvd Unit 2,Ocean City,NJ,08226,FOX REAL ESTATE
"$899,900",3,2,"1,109",,34 W 17th St Fl 1,Ocean City,NJ,08226,RE/MAX At The Shore
"$499,900",4,2,,1,1128 Simpson Ave Unit 2ND,Ocean City,NJ,08226,KW Jersey Shore
"$349,900",3,2,,,300 Haven Ave,Ocean City,NJ,08226,CENTURY 21 Alliance
"$399,000",5,3,,,141 Brigantine Dr,Ocean City,NJ,08226,RE/MAX ATLANTIC
"$240,000",1,1,,,1008 Wesley Ave Unit 506,Ocean City,NJ,08226,Jesse Real Estate
"$629,900",3,2,,,2703 West Ave Unit 2,Ocean City,NJ,08226,Berger Realty
"$235,000",1,1,,,871 E 7th St Unit 6,Ocean City,NJ,08226,Jesse Real Estate
"$349,900",2,1,820,,719 11th St Unit 102,Ocean City,NJ,08226,JESSE REAL ESTATE
"$159,000",1,1,,,921 Wesley Ave Apt A13,Ocean City,NJ,08226,Keller Williams Jersey Shore
"$499,900",3,2,"1,052",,719 11th St Unit 109,Ocean City,NJ,08226,JESSE REAL ESTATE
"$349,900",2,1,700,,719 11th St Unit 107,Ocean City,NJ,08226,JESSE REAL ESTATE
"$549,900",3,2,,,2740 Central Ave Unit 1,Ocean City,NJ,08226,Berger Realty
"$459,900",3,2+,,,302 45th St,Ocean City,NJ,08226,Goldcoast Sotheby's International Realty
"$719,000",3,2,"1,320",,3017 Central Ave Unit 1ST,Ocean City,NJ,08226,Goldcoast Sotheby's International Realty
"$405,000",3,2,"1,081",1,453 West Ave Unit 2,Ocean City,NJ,08226,109 34th Street-Ocean City
"$1,299,000",4,2,,,912 Brighton Pl,Ocean City,NJ,08226,Re/Max of Ocean City
"$1,149,000",5,1,,,5537 Central Ave,Ocean City,NJ,08226,Main Street Realty-Haddon Heights
"$210,000",,,,,249 West Ave,Ocean City,NJ,08226,Asbury-Ocean City
"$649,900",3,2,,,916 Palen Ave Unit 2,Ocean City,NJ,08226,Battersea-Ocean City
"$999,000",5,4,,2,643 Ocean Ave Unit 2ND,Ocean City,NJ,08226,Goldcoast Sotheby's International Realty
"$1,647,000",5,4,,2,17 Kingston Ln,Ocean City,NJ,08226,"Long And Foster Real Estate Inc - Ocean City, West Ave"
"$1,299,000",3,3,"1,888",,719 11th St Unit 905,Ocean City,NJ,08226,JESSE REAL ESTATE
"$769,900",4,3,"1,776",3,2537 Bay Ave,Ocean City,NJ,08226,Doylestown
"$449,000",3,2,,,1829 Asbury Ave Unit C1,Ocean City,NJ,08226,Goldcoast Sotheby's International Realty
"$544,900",3,2,,,3443 Asbury Ave Unit 2ND,Ocean City,NJ,08226,KW Jersey Shore
"$485,000",3,2,"1,248",,215 Central Ave,Ocean City,NJ,08226,"C.A. McCann &amp; Sons, Inc. Realtors"
"$369,900",3,2,,,302 Haven Ave,Ocean City,NJ,08226,CENTURY 21 Alliance
"$675,000",4,3,"1,838",1,1107 Central Ave Unit 2,Ocean City,NJ,08226,109 34th Street-Ocean City
"$549,900",4,2,"1,545",,200 29th St Unit 1,Ocean City,NJ,08226,109 34th Street-Ocean City
"$2,495,000",5,4,,2,8 Leyte Ln,Ocean City,NJ,08226,KW Jersey Shore
"$361,500",3,1,"1,062",,26 Garfield Pl,Ocean City,NJ,08226,109 34th Street-Ocean City
"$649,000",2,1,"4,533",1,234 Crescent Rd,Ocean City,NJ,08226,Monihan Realty
"$1,129,000",5,4+,"3,200",2,1915 Glenwood Dr,Ocean City,NJ,08226,Keller Williams Jersey Shore
"$3,895,000",4,4+,,2,1560 Boardwalk,Ocean City,NJ,08226,Berger Realty
"$1,304,000",8,6,,2,1405-07 Central Ave,Ocean City,NJ,08226,"Long And Foster Real Estate Inc - Ocean City, West Ave"
"$1,600,000",8,4+,"8,000",,800 Wesley Ave,Ocean City,NJ,08226,KELLER WILLIAMS REALTY-JERSEY SHORE
"$635,000",4,2+,,,1405 Central Ave Unit 1,Ocean City,NJ,08226,"Long And Foster Real Estate Inc - Ocean City, West Ave"
"$529,900",3,2,,1,2910 West Ave,Ocean City,NJ,08226,Re/Max at the Shore o370
"$299,900",1,1,778,,935 Ocean Ave Apt 625,Ocean City,NJ,08226,ISLAND REALTY GROUP
"$539,900",3,2,,,201 25th St Unit 1,Ocean City,NJ,08226,Berger Realty
"$314,900",1,1,778,,935 Ocean Ave Apt 500,Ocean City,NJ,08226,JESSE REAL ESTATE
"$549,000",3,2,"1,000",,3629 Asbury Ave Unit 1ST,Ocean City,NJ,08226,GRACE REALTY
"$869,000",5,3,"1,833",2,831 Wesley Ave Unit 2,Ocean City,NJ,08226,Long And Foster Real Estate Inc-Ocean City 10Th St
"$379,000",3,2,"1,200",,3648 West Ave Unit A,Ocean City,NJ,08226,ReMax of Ocean City
"$975,000",5,3,,1,1314A Wesley Ave Unit 1,Ocean City,NJ,08226,BERGER REALTY-E
"$749,000",3,1+,,,112 Crescent Rd Rd,Ocean City,NJ,08226,Battersea-Ocean City
"$105,000",0,1,,,1110 Wesley Ave Unit 100,Ocean City,NJ,08226,Goldcoast Sotheby's International Realty
"$299,000",3,1,"1,124",,400 1st St Apt C,Ocean City,NJ,08226,Long And Foster Real Estate Inc-Ocean City 10Th St
"$449,000",4,2,"1,198",,2222 Central Ave Units 1 & 2,Ocean City,NJ,08226,Long And Foster Real Estate Inc-Ocean City 10Th St
"$2,295,000",5,7,"4,100",1,44 Arkansas Ave,Ocean City,NJ,08226,"MONIHAN REALTY, INC - 1"
"$1,100,000",4,3+,"2,238",2,1515 Pleasure Ave,Ocean City,NJ,08226,109 34th Street-Ocean City
"$2,750,000",6,5+,,2,125 E Atlantic Blvd,Ocean City,NJ,08226,Battersea-Ocean City
"$1,299,000",5,4,"2,916",2,2801 West Ave,Ocean City,NJ,08226,55th Street-Ocean City
"$1,295,000",4,4,"1,860",2,409 30th St,Ocean City,NJ,08226,109 34th Street-Ocean City
"$1,299,900",5,3+,,2,827 Saint James Pl,Ocean City,NJ,08226,109 34th Street-Ocean City
"$774,900",4,2,"2,675",2,4823 Haven Ave Unit B,Ocean City,NJ,08226,RE/MAX AT THE SHORE
"$774,900",4,2,"2,675",,4823 Haven Ave Unit 2,Ocean City,NJ,08226,RE/MAX AT THE SHORE
"$1,299,000",5,3+,,2,53 Spruce Rd,Ocean City,NJ,08226,Battersea-Ocean City
"$1,099,500",3,2,,,5610 Central Ave,Ocean City,NJ,08226,Battersea-Ocean City
"$1,349,000",4,3,,,3410 Wesley Ave Unit Southside,Ocean City,NJ,08226,GRACE REALTY
"$729,900",5,3,"1,700",,801 2nd St Unit 1ST,Ocean City,NJ,08226,Re/Max at the Shore
"$1,528,000",8,6,,2,844 Delancey Pl,Ocean City,NJ,08226,Battersea-Ocean City
"$739,000",4,2+,,1,844 Delancey Pl Unit 1,Ocean City,NJ,08226,Battersea-Ocean City
"$789,000",4,3,,1,844 Delancey Pl Unit 2,Ocean City,NJ,08226,Battersea-Ocean City
"$779,000",6,3,,,846 Saint James Pl,Ocean City,NJ,08226,Battersea-Ocean City
"$529,000",4,3,,2,207 E 14th St # 2,Ocean City,NJ,08226,Battersea-Ocean City
"$679,900",2,2,"1,737",,816-20 Boardwalk,Ocean City,NJ,08226,109 34th Street-Ocean City
"$1,800,000",4,3+,"2,911",1,6 Brittany Dr,Ocean City,NJ,08226,Goldcoast Sotheby's International Realty
"$555,000",5,2,,,116 Brigantine Dr,Ocean City,NJ,08226,109 34th Street-Ocean City
"$179,900",1,1,737,,3553 Bay Ave,Ocean City,NJ,08226,109 34th Street-Ocean City
"$195,000",1,1,,,844-46 Plymouth Pl Unit 7,Ocean City,NJ,08226,RE/MAX OF OCEAN CITY
"$449,000",3,2,"1,220",,307 Bayou Ter Unit 2,Ocean City,NJ,08226,Keller Williams Jersey Shore
"$849,900",4,2,,,5728 Central Ave Unit 1,Ocean City,NJ,08226,RE/MAX BEACH HOME REALTY
"$329,999",2,1,720,,3600 Central Ave Unit 1C,Ocean City,NJ,08226,MONIHAN REALTY
"$364,900",2,1,,,600 Pleasure Ave Apt 11,Ocean City,NJ,08226,Battersea-Ocean City
"$419,000",3,2,"1,154",1,16 W 6th St Unit C2,Ocean City,NJ,08226,109 34th Street-Ocean City
"$149,900",1,1,447,,870 E 7th St Unit 410,Ocean City,NJ,08226,JESSE REAL ESTATE
"$174,900",1,1,,,12 E 6th St Unit 20,Ocean City,NJ,08226,KW Jersey Shore
"$129,900",0,1,255,,870 E 7th St Unit 215,Ocean City,NJ,08226,JESSE REAL ESTATE
"$289,000",2,1+,888,,3409 Haven Ave Apt 3,Ocean City,NJ,08226,RE/MAX of Ocean City
"$114,900",0,1,,,900 Wesley Ave Unit 111,Ocean City,NJ,08226,Berger Realty
"$479,900",2,1,681,,719 11th St Unit 202,Ocean City,NJ,08226,JESSE REAL ESTATE
"$2,250,000",5,3,"3,461",2,1103 Gardens Pkwy,Ocean City,NJ,08226,109 34th Street-Ocean City
"$175,000",1,1,,,12 E Sixth St,Ocean City,NJ,08226,RE/MAX OF OCEAN CITY
"$349,000",3,2,,,341 W 17th St Unit 1ST,Ocean City,NJ,08226,MONIHAN REALTY
"$849,000",4,2,"1,700",2,3128 Central 1st Ave Unit 1ST,Ocean City,NJ,08226,Berger Realty
"$574,900",4,2,,2,625 Central Ave Unit 1,Ocean City,NJ,08226,Berger Realty
"$619,000",4,2,,2,5219 West Ave Unit 2,Ocean City,NJ,08226,Berger Realty
"$419,000",3,2,,,2731 West Ave Unit 2,Ocean City,NJ,08226,Goldcoast Sotheby's International Realty
"$1,074,900",4,2+,,,914 Park Pl Unit 2ND,Ocean City,NJ,08226,KW Jersey Shore
"$629,900",4,2+,"1,523",1,1036 Central Ave,Ocean City,NJ,08226,109 34th Street-Ocean City
"$539,000",3,3,,2,811 Pennlyn Pl Unit 1ST,Ocean City,NJ,08226,MONIHAN REALTY
"$2,299,999",5,5+,,2,208 Bay Rd,Ocean City,NJ,08226,55th Street-Ocean City
"$599,900",3,2,"1,155",,3741 Central Ave Unit 2ND,Ocean City,NJ,08226,Keller Williams Jersey Shore
"$559,000",3,2,,,4107 Asbury Ave Unit 2,Ocean City,NJ,08226,Berger Realty
"$839,000",4,2+,"1,600",1,811 Brighton Pl Unit 2,Ocean City,NJ,08226,FOX REAL ESTATE
"$849,000",6,3+,,,1563 Bay Ave,Ocean City,NJ,08226,BERGER REALTY-E
"$1,175,000",4,2+,"2,932",2,3728 Waterview Blvd,Ocean City,NJ,08226,Battersea-Ocean City
"$549,000",4,2,"2,000",,336 Bay Ave Unit 201,Ocean City,NJ,08226,RE/MAX at the Shore
"$595,000",5,2+,,,700 Wesley Ave,Ocean City,NJ,08226,"Weichert Realtors, Asbury Group, LLC"
"$1,525,000",4,2+,"2,002",1,137 W 17th St,Ocean City,NJ,08226,RE/MAX At The Shore
"$349,900",3,1,"1,306",,16 Roosevelt Blvd,Ocean City,NJ,08226,Long And Foster Real Estate Inc-Ocean City 10Th St
"$648,900",3,2,,1,831 St Charles Pl Unit 1,Ocean City,NJ,08226,FOX REAL ESTATE
"$359,000",2,1+,"1,034",,1429 Asbury Ave Unit North,Ocean City,NJ,08226,109 34th Street-Ocean City
"$1,100,000",0,,,,700-702 Wesley Ave,Ocean City,NJ,08226,"Weichert Realtors, Asbury Group, LLC"
"$595,000",6,2,,,702 Wesley Ave,Ocean City,NJ,08226,"Weichert Realtors, Asbury Group, LLC"
"$795,000",4,3,,,3139 Central Ave Unit Level,Ocean City,NJ,08226,C.A. McCann & Sons Realtors
"$2,499,000",5,5+,"4,621",2,1104 Wesley Rd,Ocean City,NJ,08226,Asbury-Ocean City
"$329,900",3,1,,,1341 Simpson Ave,Ocean City,NJ,08226,KELLER WILLIAMS REALTY-JERSEY SHORE
"$395,000",3,2,"1,200",,305 West Ave Unit A,Ocean City,NJ,08226,Asbury-Ocean City
"$940,000",4,2,,1,1703 Central Ave Unit 2,Ocean City,NJ,08226,BERGER REALTY-E
"$115,000",0,1,258,,870 E 7th St Unit 421,Ocean City,NJ,08226,JESSE REAL ESTATE
"$749,000",5,3+,,1,17 Ocean Ave Fl B,Ocean City,NJ,08226,109 34th Street-Ocean City
"$1,649,000",4,3,,,5141 Central Ave Fl 1,Ocean City,NJ,08226,Berger Realty
"$1,219,000",5,4,"1,824",2,2031 Central Ave Unit 2ND,Ocean City,NJ,08226,MARR AGENCY
"$649,000",4,2+,"1,356",2,4922 Central Ave Unit South,Ocean City,NJ,08226,55th Street-Ocean City
"$1,199,000",5,3+,,1,225 W Inlet Rd Rd,Ocean City,NJ,08226,Battersea-Ocean City
"$1,249,900",5,2,,1,925 2nd St Unit 2,Ocean City,NJ,08226,KW Jersey Shore
"$1,249,900",5,3,,2,502 24th St Unit 1,Ocean City,NJ,08226,KW Jersey Shore
"$700,000",4,3,,2,814 Pennlyn Pl Unit 2,Ocean City,NJ,08226,Berger Realty
"$1,349,900",5,3+,"3,200",,2609 Haven Ave,Ocean City,NJ,08226,MONIHAN REALTY
"$1,599,000",5,3+,,1,2710 Central Ave,Ocean City,NJ,08226,Asbury-Ocean City
"$1,599,000",5,3+,,1,2708 Central Ave,Ocean City,NJ,08226,Asbury-Ocean City
"$224,900",1,1,580,,719 11th St Unit 509,Ocean City,NJ,08226,JESSE REAL ESTATE
"$689,900",5,2+,,,895 5th St Unit None,Ocean City,NJ,08226,KW Jersey Shore
"$489,900",3,2,,1,206 Asbury Ave Unit 2,Ocean City,NJ,08226,KELLER WILLIAMS REALTY-JERSEY SHORE
"$775,000",4,2+,"1,381",2,826 E 6th St Unit 2,Ocean City,NJ,08226,Asbury-Ocean City
"$599,000",2,1+,920,1,819 Pelham Pl,Ocean City,NJ,08226,Asbury-Ocean City
"$359,900",2,2,920,,935 Ocean Ave Apt 530,Ocean City,NJ,08226,JESSE REAL ESTATE
"$1,350,000",3,2,,2,16 E Newcastle Rd Rd,Ocean City,NJ,08226,Bob Pitera
"$579,000",5,4,"2,144",,5305 Haven Ave,Ocean City,NJ,08226,109 34th Street-Ocean City
"$810,000",3,2+,"1,852",2,5 Bay Ave,Ocean City,NJ,08226,Goldcoast Sotheby's International Realty
"$319,900",2,1,778,,935 Ocean Ave Apt 328,Ocean City,NJ,08226,JESSE REAL ESTATE
"$799,000",3,2+,"2,332",2,920 Brighton Pl Apt 4,Ocean City,NJ,08226,Battersea-Ocean City
"$849,900",4,3,,2,1120 Central Ave Unit 2,Ocean City,NJ,08226,Berger Realty
"$2,399,900",5,6+,,1,3220 Wesley Ave,Ocean City,NJ,08226,Re/Max at the Shore o370
"$524,900",4,2,,,2446 W Avenue Unit 2ND,Ocean City,NJ,08226,Berger Realty
"$165,000",1,1,606,,12 E 6th St Unit 16,Ocean City,NJ,08226,Ocean City
"$578,900",3,2,"1,026",2,309 Corinthian Ave Unit 1ST,Ocean City,NJ,08226,JESSE REAL ESTATE
"$539,000",4,3,"1,978",,401 E 34th St Unit C,Ocean City,NJ,08226,MARR AGENCY
"$1,099,000",5,4+,,1,1016 Wesley Ave,Ocean City,NJ,08226,109 34th Street-Ocean City
"$425,000",3,2,"1,094",,9-11 W 14th St Unit A,Ocean City,NJ,08226,CENTURY 21 Montague-Canale
"$374,900",3,1,,,825 St James Pl Unit 7,Ocean City,NJ,08226,KELLER WILLIAMS REALTY-JERSEY SHORE
"$549,900",3,2,,2,860 Seventh St Unit First,Ocean City,NJ,08226,109 34th Street-Ocean City
"$650,000",4,2,"1,525",,4522 Central Ave Unit 2,Ocean City,NJ,08226,RE/MAX at the Shore
"$799,000",4,2,"1,486",,3107 Central Ave Unit 2,Ocean City,NJ,08226,55th Street-Ocean City
"$287,500",2,2,,1,500 Bay Ave Apt 308N,Ocean City,NJ,08226,109 34th Street-Ocean City
"$290,000",2,2,,,500 Bay Ave Unit 308,Ocean City,NJ,08226,Berkshire Hathaway
"$999,900",4,3,"1,568",,3404 Wesley Ave Unit E,Ocean City,NJ,08226,109 34th Street-Ocean City
"$175,000",1,1,,,921 Wesley Ave Apt B22,Ocean City,NJ,08226,KELLER WILLIAMS REALTY ATLANTIC SHORE
"$479,900",4,2,,1,800 Parkridge Rd Unit 1ST,Ocean City,NJ,08226,KW Jersey Shore
"$499,900",3,2,,,405 49th St Unit 2ND,Ocean City,NJ,08226,KW Jersey Shore
"$54,900",0,1,,,807 E 8th St Unit 401,Ocean City,NJ,08226,KW Jersey Shore
"$649,900",5,3,,,2121 Bay Ave,Ocean City,NJ,08226,FOX REAL ESTATE
"$555,000",4,2+,,,240 Clipper Dr,Ocean City,NJ,08226,Keller Williams Jersey Shore
"$144,900",1,1,447,,870 E 7th St Unit 405,Ocean City,NJ,08226,JESSE REAL ESTATE
"$1,329,000",5,4+,,,500 13th St,Ocean City,NJ,08226,Battersea-Ocean City
"$1,399,000",5,4+,,,502 13th St,Ocean City,NJ,08226,Battersea-Ocean City
"$499,900",2,2,"1,080",,935 Ocean Ave Apt 504,Ocean City,NJ,08226,JESSE REAL ESTATE
"$2,595,000",6,5+,,2,901 2nd St,Ocean City,NJ,08226,KW Jersey Shore
"$609,000",2,1+,880,,322 Boardwalk Pl Unit 1208,Ocean City,NJ,08226,Gardens Plaza-Ocean City
"$2,375,000",5,4+,,,4629 Central Ave Unit 1,Ocean City,NJ,08226,Berger Realty
"$449,000",3,2,"1,243",1,1125 Asbury Ave Unit C,Ocean City,NJ,08226,55th Street-Ocean City
"$544,900",4,2,"1,970",2,5127 Haven Ave Unit 2,Ocean City,NJ,08226,Battersea-Ocean City
"$358,000",1,1,,,5447 Central Ave Unit 1B,Ocean City,NJ,08226,55th Street-Ocean City
"$654,900",3,1+,"1,650",2,7 Spruce Rd,Ocean City,NJ,08226,Berger Realty
"$869,000",4,3,,1,807 3rd St,Ocean City,NJ,08226,WEICHERT REALTORS ASBURY
"$869,000",4,3,,1,805 3rd St,Ocean City,NJ,08226,WEICHERT REALTORS ASBURY
"$494,900",3,2,"1,191",1,1416-18 Asbury Ave Unit A,Ocean City,NJ,08226,CENTURY 21 Premier Realty
"$524,900",3,2,,,302 50th St Unit 2,Ocean City,NJ,08226,KW Jersey Shore
"$899,900",5,3+,,1,848 Delancey Pl Unit 2,Ocean City,NJ,08226,109 34th Street-Ocean City
