price,beds,baths,area_sqft,car_space_garage,street,city,district,postal,broker
"$325,000",4,1+,"1,200",2,19 Ruth Ann Dr,Stafford Township,NJ,08050,RE/MAX At Barnegat Bay
"$160,000",2,1,700,,2548 1st Ave,Stafford Township,NJ,08050,"Berkshire Hathaway HomeServices Zack Shore, REALTORS®"
"$49,900",3,1+,"1,130",,11 Potomac Ct,Barnegat,NJ,08005,RE/MAX at Barnegat Bay
"$649,900",4,2+,"2,400",1,1271 Mill Creek Rd,Stafford Township,NJ,08050,"Berkshire Hathaway HomeServices Zack Shore, REALTORS®"
"$125,000",4,1+,"1,432",1,47 Lamp Post Dr,Barnegat,NJ,08005,Williamson Realtors
"$340,000",3,1+,,,152 Rodman Dr,Manahawkin,NJ,08050,"Berkshire Hathaway HomeServices Zack Shore, REALTORS®"
"$549,000",3,2+,"1,860",2,188 Peter Rd,Stafford Township,NJ,08050,Pacesetter Realty
"$145,500",2,1+,"1,460",3,97 Beach Ave,Manahawkin,NJ,08050,Home Alliance Realty
"$22,900",,,,,124 Lakeview Dr,Barnegat,NJ,08005,Coldwell Banker Riviera Realty
"$22,900",,,,,120 Lakeview Dr,Barnegat,NJ,08005,Coldwell Banker Riviera Realty
"$22,900",,,,,118 Lakeview Dr,Barnegat,NJ,08005,Coldwell Banker Riviera Realty
"$22,900",,,,,122 Lakeview Dr,Barnegat,NJ,08005,Coldwell Banker Riviera Realty
"$115,000",2,1+,,,35 Carribean Ct,Barnegat,NJ,08005,RE/MAX At Barnegat Bay
"$370,420",3,3,"2,529",2,50 Woodchuck Dr,Barnegat,NJ,08005,Keller Williams Shore Properties
"$354,990",3,3,"2,401",2,44 Woodchuck Dr,Barnegat,NJ,08005,Keller Williams Shore Properties
"$200,000",4,1+,,1,6 Mizzen Dr,Barnegat,NJ,08005,Gloria Nilson & Co Real Estate
"$335,525",4,2+,"2,148",2,36 Savannah Dr,Barnegat,NJ,08005,Keller Williams Shore Properties
"$373,252",3,2,"1,905",3,48 Woodchuck Dr,Barnegat,NJ,08005,Keller Williams Shore Properties
"$373,364",4,3,"2,422",2,54 Woodchuck Dr,Barnegat,NJ,08005,Keller Williams Shore Properties
"$340,990",3,2+,"2,169",2,35 Savannah Dr,Barnegat,NJ,08005,Keller Williams Shore Properties
"$279,000",2,2,"2,002",2,4 Pond View Cir,Barnegat,NJ,08005,"VAN DYK GROUP, INC."
"$364,900",3,2,"1,684",,8 Peggy Ln,Beach Haven West,NJ,08050,GREATER COASTAL REALTY INC
"$162,900",2,2,"1,600",1,44 Pine Oak Blvd,Barnegat,NJ,08005,VAN DYK GROUP
"$199,900",3,1+,,1,15 Ravenwood Blvd,Barnegat,NJ,08005,Coldwell Banker Home Connection
"$195,000",3,1+,,1,20 Commodore Ct,Barnegat,NJ,08005,Gloria Nilson & Co Real Estate
"$398,000",4,2+,"2,500",2,74 Highland Dr,Barnegat,NJ,08005,"Weichert, Realtors - Long Beach Island"
"$299,900",3,1+,"1,152",,67 Nancy Dr,Stafford Township,NJ,08050,GREATER COASTAL REALTY INC
"$379,900",4,2+,,2,1157 Hawser Ave,Manahawkin,NJ,08050,Berkshire Hathaway Healy Realtors
"$79,000",,,,,1525 Forecastle Ave,Stafford Township,NJ,08050,Van Dyk Group
"$249,900",,,,,1088 Walter Blvd,Stafford Township,NJ,08050,"Mary Allen Realty, Inc."
"$364,900",3,2+,"1,793",2,12 Nelson Dr,Barnegat,NJ,08005,"Weichert, Realtors - Long Beach Island"
"$274,500",4,2,,2,516 Outrigger Ln,Stafford Township,NJ,08050,Pacesetter Realty
"$164,900",2,2,"1,344",1,208 Pine Oak Blvd,Barnegat,NJ,08005,RE/MAX At Barnegat Bay
"$339,900",4,2+,"2,802",2,19 Aphrodite Dr,Barnegat,NJ,08005,Coldwell Banker Home Connection Realty
"$240,000",3,2,"1,550",,405 Nautilus Dr,Stafford Township,NJ,08050,RE/MAX At Barnegat Bay
"$594,900",4,3,"2,418",1,28 Glenn Dr,Stafford Township,NJ,08050,"Berkshire Hathaway HomeServices Zack Shore, REALTORS®"
"$350,000",4,2+,"2,254",3,8 Hannah Lee Rd,Barnegat,NJ,08005,"Weichert, Realtors - Forked River"
"$423,900",3,1+,"1,505",1,48 Peggy Ln,Stafford Township,NJ,08050,"Weichert, Realtors - Long Beach Island"
"$509,900",4,3,"1,825",,79 Morris Blvd,Beach Haven West,NJ,08050,"VAN DYK GROUP, INC."
"$269,900",2,2+,"1,548",1,,Stafford Township,NJ,08050,Barrood Real Estate
"$70,000",3,2,"1,416",,151 Mill St,Eagleswood Township,NJ,08092,RE/MAX At Barnegat Bay
"$259,700",4,2+,"2,407",yes,510 Nautilus Dr,Manahawkin,NJ,08050,RealHome Services & Solutions
"$259,000",3,2+,"2,300",1,10 Island Breeze Ct,Stafford Township,NJ,08050,Pacesetter Realty
"$759,000",5,2,"2,700",3,26 Frank Dr,Beach Haven West,NJ,08050,Van Dyk Group - Barnegat
"$599,000",5,3+,"3,630",2,154 Beachview Ave,Stafford Township,NJ,08050,"Berkshire Hathaway HomeServices Zack Shore, REALTORS®"
"$299,000",4,2+,,2,141 Gaff Rd,Manahawkin,NJ,08050,RE/MAX at Barnegat Bay
"$374,900",3,3,"2,445",2,121 Heritage Point Blvd,Barnegat,NJ,08005,CENTURY 21 Action Plus Realty
"$399,900",3,1+,,1,196 Matilda Dr,Manahawkin,NJ,08050,RE/MAX at Barnegat Bay
"$239,000",3,2,"1,302",2,132 Mooring Rd,Stafford Township,NJ,08050,Van Dyk Group
"$689,000",4,3,"2,556",4,972 Jennifer Ln,Stafford Township,NJ,08050,Keller Williams Realty - Moorestown
"$98,900",1,1,,,23 Chesapeake Ct,Barnegat,NJ,08005,Coldwell Banker Home Connection Realty
"$290,000",4,2,"1,712",1,321 Tuscarora Ave,Ocean Township Waretown,NJ,08005,RE/MAX At Barnegat Bay
"$44,900",1,1,,,6 Cranberry Rd,Stafford Township,NJ,08050,Exit Realty Ocean City
"$302,000",2,2,"1,428",2,50 Butler Dr,Barnegat,NJ,08005,Lennar Sales Corp.
"$360,000",2,2,"1,728",2,62 Butler Dr,Barnegat,NJ,08005,Lennar Sales Corp.
"$54,900",,,,,4 Harpoon Dr,Barnegat,NJ,08005,RE/MAX At Barnegat Bay
"$54,900",,,,,6 Harpoon Dr,Barnegat,NJ,08005,RE/MAX At Barnegat Bay
"$309,000",2,2,"2,022",2,114 Lakeland Dr,Barnegat,NJ,08005,Crossroads Realty - Brick
"$425,000",4,2+,"2,200",1,38 Gajewski Ln,West Creek,NJ,08092,Keller Williams Realty - Monmouth/Ocean
"$500,000",4,3,"2,800",2,149 Beachview Ave,Manahawkin,NJ,08050,"RE/MAX REAL ESTATE, LTD."
"$899,000",6,3,"3,305",2,120 Harborage Pl,Ocean Township Waretown,NJ,08005,Keller Williams Village Square Realty
"$225,000",2,2,"1,600",2,25 Highland Dr,Stafford Township,NJ,08050,Keller Williams Realty Metropolitan
"$139,900",4,2,"1,406",1,30 Georgetown Blvd,Barnegat,NJ,08005,"HOME ALLIANCE REALTY, LLC"
"$439,900",4,2+,"2,472",2,191 Emerson Ln,Barnegat,NJ,08005,"Elite, Realtors"
"$369,900",4,2+,"2,300",2,944 Painter Ln,Manahawkin,NJ,08050,"Berkshire Hathaway HomeServices Zack Shore, REALTORS®"
"$179,900",3,1,"1,500",,7 Denville St,Barnegat,NJ,08005,Keller Williams Realty - Monmouth/Ocean
"$106,900",2,2,"1,126",1,35 Magnolia Rd Unit 18,Manahawkin,NJ,08050,Coldwell Banker Residential Brokerage - Princeton Office
"$106,900",2,2,"1,126",,35 Magnolia Rd,Manahawkin,NJ,08050,Coldwell Banker Residential Brokerage - Princeton Office
"$347,500",4,2+,"2,004",1,13 Morgan Dr,Barnegat,NJ,08005,Davies and DeGennaro Real Estate
"$63,900",,,,,104 Mallard Rd,Stafford Township,NJ,08050,CBRivieraRealty3109
"$63,900",,,,,212 Gaff Rd,Stafford Township,NJ,08050,CBRivieraRealty3109
"$99,900",2,1,,,33 S Seas Ct,Barnegat,NJ,08005,Striker Realty
"$424,900",4,2,,,44 Florence Ln,Beach Haven West,NJ,08050,GREATER COASTAL REALTY INC
"$314,900",4,2+,"2,321",2,27 Eagle Ridge Ln,West Creek,NJ,08092,RE/MAX at Barnegat Bay
"$459,900",5,2+,,,2 Inman Ct,Stafford Township,NJ,08092,RE/MAX At Barnegat Bay
"$124,900",4,1+,"1,972",,188 Main St,Eagleswood Township,NJ,08092,"HOME ALLIANCE REALTY, LLC"
"$5,000",,,,,422 Yeoman Rd,Manahawkin,NJ,08050,C21/ Action Plus Rlty
"$5,000",,,,,424 Yeoman Rd,Manahawkin,NJ,08050,C21/ Action Plus Rlty
"$5,000",,,,,4 Mounty Ct,Barnegat,NJ,08005,C21/ Action Plus Rlty
"$259,900",3,2,,2,100 Canvas Ct,Manahawkin,NJ,08050,Office
"$429,000",4,3+,"2,920",2,1 Carriage Way,Barnegat,NJ,08005,ERA Central Realty Group
"$659,900",3,2,"1,662",2,2060 Mill Creek Rd,Stafford Township,NJ,08050,"Berkshire Hathaway HomeServices Zack Shore, REALTORS®"
"$239,000",3,2+,"1,426",2,11 Tanglewood Dr,Barnegat,NJ,08005,"Diane Turton, Realtors - Toms River Office"
"$429,000",4,3+,"2,176",1,664 E Bay Ave,Barnegat,NJ,08005,HARDENBERGH CANETTI & HILL INC
"$389,000",4,2+,"2,525",2,1049 Buccaneer Ln,Stafford Township,NJ,08050,RE/MAX NEW BEGINNINGS REALTY
"$348,000",4,2,"1,394",1,3 Benjamin Blvd,Stafford Township,NJ,08050,Island Realty - S
"$419,900",4,2+,,2,302 Bay Shore Dr,Barnegat,NJ,08005,Coldwell Banker Home Connection
"$379,900",3,2+,"2,100",2,0H Grace Pl,Barnegat,NJ,08005,RE/MAX NEW BEGINNINGS REALTY
"$229,500",3,2+,"1,988",1,10 Bucks Dr,Barnegat,NJ,08005,RE/MAX at Barnegat Bay
"$99,900",2,1+,"1,040",,13 Mediterranean Ct,Barnegat,NJ,08005,CBRivieraRealty3109
"$345,135",3,2+,"2,169",2,34 Savannah Dr,Barnegat,NJ,08005,Keller Williams Shore Properties
"$239,000",3,1,713,,8 Phyllis Ln,Stafford Township,NJ,08050,G. Anderson Agency - Hb
"$239,900",2,2,"1,543",2,1 Duxbury Ln,Barnegat,NJ,08005,C21/ Action Plus Rlty
"$229,900",3,2,,,1462 Forecastle Ave,Manahawkin,NJ,08050,VAN DYK GROUP
"$284,900",4,2+,"2,122",2,18 Herkimer Ct,Barnegat,NJ,08005,Veltri & Realtors Corporate Office
"$299,990",2,3+,"1,730",,401 Bay Shore Dr Unit 2A,Barnegat,NJ,08005,"Silver And Oak Realty, Llc"
"$496,400",4,2+,"2,397",2,155 Littleworth Rd,Stafford Township,NJ,08050,Keller Williams Atlantic Shore
"$269,900",2,2,"1,275",,401 Bay Shore Dr Unit 2B,Barnegat,NJ,08005,Van Dyk Group - Barnegat
"$199,900",6,2,"2,624",1,26 Powell Ln,Barnegat,NJ,08005,"Linda Schroeck Realty Group, LLC"
"$349,900",3,2+,"1,690",2,6 Tahoe Ln,Manahawkin,NJ,08050,"VAN DYK GROUP, INC."
"$349,000",4,2+,"2,116",,17 Jennings Rd,Stafford Township,NJ,08050,EXIT Realty East Coast
"$295,000",3,1,,,215 Rahway Rd,Barnegat,NJ,08005,Exit Realty Elite
"$224,000",2,2,,,11 Maple Ave,Barnegat,NJ,08005,"Weichert, Realtors - Forked River"
"$54,900",3,1,880,,440 N Main St,Barnegat,NJ,08005,Keller Williams Preferred Properties
"$290,000",3,2+,"2,450",1,103 Windward Dr,Stafford Township,NJ,08050,BAYSHORE AGENCY
"$599,900",4,3+,"3,700",,187 Forge Rd,West Creek,NJ,08092,Keller Williams Realty - Moorestown
"$599,999",5,5+,"5,220",3,42 Ross Ct,Manahawkin,NJ,08050,"Mary Allen Realty, Inc."
"$299,900",4,2+,"2,000",2,1133 Fathom Ave,Stafford Township,NJ,08050,Keller Williams Atlantic Shore
"$225,000",3,1+,"2,194",6,14 2nd St,Barnegat,NJ,08005,Keller Williams Preferred Properties
"$374,900",3,3,,2,167 Bluejacket Ave,Manahawkin,NJ,08050,Van Dyk Group - Barnegat
"$360,000",3,2,"1,567",2,342 Tuscarora Ave,Barnegat,NJ,08005,RE/MAX NEW BEGINNINGS REALTY
"$300,000",4,2+,"2,119",2,281 Mermaid Dr,Stafford Township,NJ,08050,BAYSHORE AGENCY
"$299,000",3,3,"2,314",1,116 Seaspray Rd,Stafford Township,NJ,08050,Coldwell Banker Home Connection
"$319,900",3,3,"2,531",2,37 Fountain View Dr,Barnegat,NJ,08005,RE/MAX At Barnegat Bay
"$329,900",3,2,"1,895",5,137 Division St,Manahawkin,NJ,08050,"Mary Allen Realty, Inc."
"$274,900",4,2+,"1,907",2,16 Teakwood Ln,Barnegat,NJ,08005,Paschon Realty
"$370,414",3,2,"2,422",2,14 Raccoon Ln,Barnegat,NJ,08005,Keller Williams Shore Properties
"$348,448",4,3,"2,270",2,46 Woodchuck Dr,Barnegat,NJ,08005,Keller Williams Shore Properties
"$130,000",3,1,"1,184",1,135 Bay Shore Dr,Barnegat,NJ,08005,"HOME ALLIANCE REALTY, LLC"
"$359,900",4,2+,"2,760",2,19 Benjamin Ct,Barnegat,NJ,08005,RE/MAX ON THE MOVE REALTY
"$242,500",3,1+,"1,400",1,198 Ravenwood Blvd,Barnegat,NJ,08005,RE/MAX At Barnegat Bay
"$809,000",4,3,"2,400",2,1316 Paul Blvd,Stafford Township,NJ,08050,"Mary Allen Realty, Inc."
"$248,900",3,2,,2,88 1st St,Barnegat,NJ,08005,Keller Williams Shore Properties
"$359,900",4,2+,"2,177",2,565 Lighthouse Dr,Manahawkin,NJ,08050,Home Alliance Realty
"$139,000",2,1,,1,11 Tulsa Dr,Barnegat,NJ,08005,Keller Williams Shore Properties
"$326,950",3,2,"1,846",2,Chapel Hill,Barnegat Township,NJ,08005,Lennar
"$334,950",2,2,"1,936",2,Barnegat,Barnegat Township,NJ,08005,Lennar
"$289,950",2,2,"1,448",2,Absecon,Barnegat Township,NJ,08005,Lennar
"$200,000",4,2+,,1,19 Sloop Ct,Barnegat,NJ,08005,KELLER WILLIAMS REALTY - Monmouth Ocean
"$480,000",3,1,"1,004",,68 Ruth Dr,Stafford Township,NJ,08050,Mary Allen Realty INC
"$327,900",2,2,"2,169",2,Valencia,Manahawkin,NJ,08050,Paramount Homes
"$469,000",4,2+,"3,410",2,4 Ryan Rd,Barnegat,NJ,08005,NEUHAUS REALTY INC.
"$242,900",3,2,"1,275",1,7 Aspen Cir,Barnegat,NJ,08005,Coldwell Banker Riviera Realty
"$314,500",4,2+,"2,349",2,7 Freedom Hills Dr,Barnegat,NJ,08005,RE/MAX at Barnegat Bay
"$999,000",7,6+,"5,852",1,101 Stillwater Rd,Ocean Township Waretown,NJ,08005,RE/MAX at Barnegat Bay
"$245,000",4,2,,,1 Bridge Rd,Barnegat,NJ,08005,"Elite Team Realty, LLC"
"$285,000",3,2+,"1,820",2,178 Lighthouse Dr,Stafford Township,NJ,08050,CENTURY 21 Action Plus Realty
"$399,000",3,2,"1,392",3,16 Phyllis Ln,Manahawkin,NJ,08050,Weichert Coastal
"$189,900",3,1,"1,056",,1026 Cutlass Ave,Stafford Township,NJ,08050,"Mary Allen Realty, Inc."
"$950,000",3,2+,"3,478",2,1823 Mill Creek Rd,Beach Haven West,NJ,08050,"Diane Turton, Realtors - Beach Haven Office"
"$283,900",3,2,,1,374 Mermaid Dr,Manahawkin,NJ,08050,"Diane Turton, Realtors - Beach Haven Office"
"$469,900",4,2+,"2,700",2,207 Oak Ave,Stafford Township,NJ,08092,Keller Williams Preferred Properties
"$799,000",4,3,"2,400",2,31 Joshua Dr,Stafford Township,NJ,08050,"Mary Allen Realty, Inc."
"$314,950",2,2,"1,728",2,Cape May,Barnegat Township,NJ,08005,Lennar
"$304,900",2,2,"1,866",2,Andalucia,Manahawkin,NJ,08050,Paramount Homes
"$275,000",,,,,Coxs Crossing Rd,Eagleswood Township,NJ,08092,Keller Williams Realty Atlantic Shore
"$275,000",,,,,Coxs Crossing Rd,Eagleswood Township,NJ,08092,Keller Williams Atlantic Shore
"$349,900",4,2+,"1,776",1,139 Autumn Oak Ln,Manahawkin,NJ,08050,CBRivieraRealty3109
"$228,900",3,2+,"1,782",1,16 Bayside Dr,Barnegat,NJ,08005,C21/ Gemini Realty Llc
"$669,900",4,3+,"3,857",3,22 Anise Ct,Manahawkin,NJ,08050,"Berkshire Hathaway HomeServices Zack Shore, REALTORS®"
"$669,900",4,2+,"3,857",3,22 Anise Ct,Stafford Township,NJ,08050,"Berkshire Hathaway HomeServices Zack Shore, REALTORS®"
"$284,900",3,2,"1,518",,136 Cruise Rd,Stafforc,NJ,08050,RE/MAX At Barnegat Bay
"$185,000",3,1,"1,118",,545 Nautilus Dr,Stafford Township,NJ,08050,RE/MAX at Barnegat Bay
"$319,900",3,2+,"2,400",1,4 Crane Ct,Stafford Township,NJ,08050,RE/MAX At Barnegat Bay
"$235,000",3,2+,"1,567",1,978 Barnacle Dr,Stafford Township,NJ,08050,remax 1st advantage
"$374,900",2,2,"2,693",2,Monte Carlo,Manahawkin,NJ,08050,Paramount Homes
"$364,990",4,2+,"2,867",2,11 Adrift Dr,Barnegat,NJ,08005,Keller Williams Shore Properties
"$294,900",5,2+,"2,530",2,10 Willowtree Ct,Barnegat,NJ,08005,Exit Realty Jersey Shore
"$324,900",4,2,"1,650",1,26 Hillside Ave,Barnegat,NJ,08005,"Weichert, Realtors - Long Beach Island"
"$235,000",3,2+,,,280 Buoy Ave,Manahawkin,NJ,08050,"Linda Schroeck Realty Group, LLC"
"$419,875",3,2,,2,54 Butler Dr,Barnegat,NJ,08005,Glen Kelly Real Estate LLC
"$46,500",2,2,"1,152",,15 Susan Dr,Barnegat,NJ,08005,RE/MAX OF LONG BEACH ISLAND
"$69,999",2,1,864,1,15 Nautilus Ave,Barnegat,NJ,08005,RE/MAX at Barnegat Bay
"$79,900",,,,,561 Nautilus Dr,Manahawkin,NJ,08050,"Mary Allen Realty, Inc."
"$329,000",4,2+,"2,200",2,10 Eagle Ridge Ln,Eagleswood Township,NJ,08092,RE/MAX at Barnegat Bay
"$55,000",,,,,213 Forge Rd,Eagleswood Township,NJ,08092,"Jersea Realty, LLC"
"$59,900",,,,,38 Lincoln Ave,Barnegat,NJ,08005,Coldwell Banker Home Connection Realty
"$399,900",3,2,"1,400",,36 Andrew Dr,Stafford Township,NJ,08050,C21/ Action Plus Rlty
"$83,200",3,1+,"1,348",,109 Barnegat Blvd S,Barnegat,NJ,08005,RE/MAX At Barnegat Bay
"$349,950",4,3+,"2,302",2,167 Emerson Ln,Barnegat,NJ,08005,Keller Williams Shore Properties
"$219,000",3,2,"1,516",1,136 Ravenwood Blvd,Barnegat,NJ,08005,CENTURY 21 Action Plus Realty
"$299,000",3,2+,"1,946",2,104 Mooring Rd,Stafford Township,NJ,08050,RE/MAX At Barnegat Bay
"$283,300",6,4,"3,000",,233 Leeward Rd,Manahawkin,NJ,08050,RealHome Services & Solutions
"$350,900",2,3,"2,197",2,Portofino,Manahawkin,NJ,08050,Paramount Homes
"$84,900",2,2,"1,126",1,2A Magnolia Rd Unit 26,Stafford Township,NJ,08050,MEZZINA REAL ESTATE
"$659,000",4,2,"1,700",1,45 Railroad Ave,Stafford Township,NJ,08050,"Berkshire Hathaway HomeServices Zack Shore, REALTORS®"
"$279,900",4,2+,"2,326",2,452 Lighthouse Dr,Stafford Township,NJ,08050,RE/MAX at Barnegat Bay
"$99,900",1,1,818,,18 Chesapeake Ct,Barnegat,NJ,08005,CENTURY 21 Action Plus Realty
"$250,000",3,2+,"2,100",2,139 Albatross Ave,Manahawkin,NJ,08050,"RE/MAX REAL ESTATE, LTD."
"$42,000",,,,,25 Cedar St,Barnegat,NJ,08005,RE/MAX at Barnegat Bay
"$350,000",4,2+,"2,408",2,73 Nautilus Dr,Barnegat,NJ,08005,"Weichert, Realtors - Long Beach Island"
"$235,000",2,2,,2,112 Longwood Dr,Manahawkin,NJ,08050,VAN DYK GROUP
"$169,900",3,2,"1,275",,22 Longboat Ave,Barnegat,NJ,08005,"Elite Team Realty, Llc"
"$327,900",2,2,"1,866",2,Capri,Manahawkin,NJ,08050,Paramount Homes
"$699,000",5,3+,"2,400",2,372 Morris Blvd,Stafford Township,NJ,08050,GREATER COASTAL REALTY INC.
"$157,900",3,1+,"1,378",,27A Denville St Unit A,Barnegat,NJ,08005,Coldwell Banker Home Connection
"$349,000",3,2,"1,736",,836 Mill Creek Rd,Beach Haven West,NJ,08050,VAN DYK GROUP
"$529,900",5,4+,"3,187",2,20 Rodeo Dr,West Creek,NJ,08092,Crossroads Realty - Executive Office
"$339,000",4,2+,"2,494",2,985 Barnacle Dr,Manahawkin,NJ,08050,"VAN DYK GROUP, INC."
"$244,900",3,2,"1,700",2,311 Lighthouse Dr,Stafford Township,NJ,08050,Pacesetter Realty
"$245,000",3,3,"2,464",2,21 Plymouth Way,Barnegat,NJ,08005,"HOME ALLIANCE REALTY, LLC"
"$299,000",3,2,,2,254 Junction Dr,West Creek,NJ,08092,RE/MAX  ON THE MOVE REALTY
"$56,000",2,2,"1,000",,1 Sun Ln,Eagleswood Township,NJ,08092,Keller Williams Atlantic Shore
"$334,900",3,2+,"2,000",2,119 Thousand Oak Ln,Stafford Township,NJ,08050,Greater Coastal Realty Inc
"$439,000",5,3,"3,300",2,39 5th St,Barnegat,NJ,08005,RE/MAX At Barnegat Bay
"$344,900",4,2+,,2,9 Orchid Ln,Barnegat,NJ,08005,"Linda Schroeck Realty Group, LLC"
"$377,129",3,2+,"2,181",2,5 Raccoon Ln,Barnegat,NJ,08005,Keller Williams Shore Properties
"$355,929",3,3,"2,401",2,18 Raccoon Ln,Barnegat,NJ,08005,Keller Williams Shore Properties
"$344,645",2,2,"1,748",2,49 Woodchuck Dr,Barnegat,NJ,08005,Keller Williams Shore Properties
"$365,752",3,2,"1,905",2,55 Woodchuck Dr,Barnegat,NJ,08005,Keller Williams Shore Properties
"$345,839",4,3,"2,270",2,6 Raccoon Ln,Barnegat,NJ,08005,Keller Williams Shore Properties
"$335,000",4,2+,"2,500",2,32 Hannah Lee Rd,Barnegat,NJ,08005,Eastport Realty
"$283,500",4,3+,"2,642",1,415 Morris Blvd,Stafford Township,NJ,08050,"HOME ALLIANCE REALTY, LLC"
"$350,000",4,3+,,1,37 Sugarhill Rd,Manahawkin,NJ,08050,RCL Realty
"$420,000",3,2,"2,082",3,164 Catherine Ln,Manahawkin,NJ,08050,John K. Katzbeck Real Estate
"$189,000",3,1+,"1,275",1,22 Aspen Cir,Barnegat,NJ,08005,Crossroads Realty - Berkeley
"$359,900",3,2,"1,232",,1408 Mill Creek Rd,Manahawkin,NJ,08050,"Mary Allen Realty, Inc."
"$359,900",4,2+,"2,328",2,112 Dolphin Rd,Manahawkin,NJ,08050,"Mary Allen Realty, Inc."
"$244,900",4,2+,"2,701",,570 Nautilus Dr,Stafford Township,NJ,08050,"HOME ALLIANCE REALTY, LLC"
"$299,900",3,1,"1,130",,16 Amy Dr,Beach Haven West,NJ,08050,GREATER COASTAL REALTY INC
"$112,900",3,1,,1,57 Windward Dr,Barnegat Light,NJ,08005,The Real Estate Company
"$299,000",2,2,"1,912",2,41 Newport St,Barnegat,NJ,08005,C21/ Action Plus Rlty
